Player,Sim,1,2,3,4,5,6
Jonas Jerebko,,4.4,3.5,3.3,2.4,2.0,1.4
Rodney Rogers,91.7,3.9,3.3,2.9,2.3,2.0,1.2
Kenny Walker,91.1,4.7,4.0,3.1,2.7,1.9,1.3
Terry Catledge,90.8,3.6,3.5,3.3,2.5,1.7,1.6
Ray Scott,90.7,5.3,3.5,3.4,2.5,2.4,1.3
Antoine Carr,89.8,3.8,3.5,3.3,2.2,2.1,0.7
Andrea Bargnani,89.7,4.2,3.9,2.5,2.2,1.9,1.4
John Brown,89.6,4.2,3.7,2.6,2.3,1.7,1.7
Vladimir Radmanovic,89.1,4.2,3.8,3.7,2.7,2.1,0.8
Pat Cummings,89.0,4.2,4.0,3.3,2.7,2.5,1.8
Stromile Swift,89.0,4.8,3.7,3.3,2.9,2.5,1.9
