Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,52,452,.377,17.2,.703,.069,.131,.137,.366,.297,.415,.667,.478,.333,.375,.288,.451,.017,3,.933,.308,.375,0,0
2 seasons,,DEN,NBA,,46,417,.374,17.2,.706,.074,.129,.135,.368,.294,.409,.667,.476,.318,.367,.292,.489,.018,3,.929,.333,.375,0,0
1 season,,UTA,NBA,,6,35,.417,17.0,.667,.000,.167,.167,.333,.333,.500,,.500,.500,.500,.250,.000,.000,0,1.000,.000,,0,0
