Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,25,DET,NBA,C,81,1154,,,,7%,93%,-2.3,-0.7,22,20,32,98,,22,,78,54,11,23
2001-02,26,DET,NBA,C,30,217,,,,34%,66%,+1.2,-1.6,7,5,2,18,,2,,26,10,2,3
2002-03,27,TOT,NBA,C,8,43,,,,5%,95%,-18.5,-16.5,1,0,1,0,,0,,6,0,0,1
2002-03,27,BOS,NBA,C,3,12,,,,17%,83%,-54.3,-54.1,0,0,0,2,,0,,0,0,0,0
2002-03,27,ATL,NBA,C,5,31,,,,,100%,-6.9,-3.1,1,0,1,1,,0,,6,4,0,1
2003-04,28,TOT,NBA,PF-C,32,395,,,,78%,22%,-2.8,-3.7,10,5,7,0,,0,,41,0,3,11
2003-04,28,NJN,NBA,C,4,10,,,,,100%,-33.1,-36.1,0,0,0,0,,0,,0,0,0,1
2003-04,28,UTA,NBA,PF,28,385,,,,80%,20%,-1.9,-0.4,10,5,7,31,,6,,41,16,3,10
2004-05,29,LAC,NBA,PF,74,1178,,,1%,44%,55%,-2.1,-1.9,27,18,18,90,,13,,99,53,9,22
2005-06,30,SEA,NBA,C,47,583,,,,60%,40%,-1.2,+2.4,17,11,12,54,,9,,62,23,2,9
2006-07,31,NJN,NBA,C,79,2082,,,,9%,91%,0.0,+1.2,27,34,52,145,,25,,173,103,27,46
2007-08,32,SAC,NBA,PF,82,2385,,,,83%,17%,-2.2,+0.4,29,38,43,189,,24,,195,88,32,26
2008-09,33,TOT,NBA,PF-C,70,1202,,,11%,75%,13%,-4.2,-4.1,9,12,27,0,,0,,123,0,3,18
2008-09,33,SAC,NBA,PF,46,746,,,18%,80%,2%,-8.2,+1.5,6,8,13,68,,9,,63,15,0,12
2008-09,33,BOS,NBA,C,24,456,,,,68%,32%,+2.6,-6.5,3,4,14,51,,6,,60,10,3,6
2009-10,34,GSW,NBA,C,23,406,,,,,100%,-13.8,-11.2,6,6,9,35,,6,,86,7,3,4
2011-12,36,GSW,NBA,C,7,118,,,,39%,61%,-6.8,-3.3,2,3,2,14,,2,,12,4,1,2
