Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,23,DET,NBA,C,2,0,6,6.0,6.0,1.000,0.0,0.0,,6.0,6.0,1.000,12.0,12.0,1.000,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0
1999-00,24,DET,NBA,C,29,0,488,6.4,10.3,.621,0.0,0.0,,6.4,10.3,.621,4.0,5.0,.794,3.2,5.0,8.3,1.3,0.7,2.3,1.7,7.7,16.8
2000-01,25,DET,NBA,C,81,2,1154,4.1,8.4,.493,0.0,0.0,.000,4.1,8.3,.494,3.0,4.1,.731,3.8,6.1,9.9,1.0,0.7,1.9,2.3,6.3,11.2
2001-02,26,DET,NBA,C,30,0,217,4.8,10.1,.475,0.2,0.3,.500,4.6,9.8,.475,3.3,4.3,.769,3.6,5.1,8.8,1.8,1.2,1.5,2.3,5.8,13.1
2002-03,27,TOT,NBA,C,8,0,43,4.2,10.9,.385,0.0,0.0,,4.2,10.9,.385,6.7,8.4,.800,5.0,1.7,6.7,2.5,0.0,3.3,1.7,5.9,15.1
2002-03,27,BOS,NBA,C,3,0,12,0.0,3.0,.000,0.0,0.0,,0.0,3.0,.000,0.0,0.0,,3.0,0.0,3.0,0.0,0.0,6.0,0.0,18.0,0.0
2002-03,27,ATL,NBA,C,5,0,31,5.8,13.9,.417,0.0,0.0,,5.8,13.9,.417,9.3,11.6,.800,5.8,2.3,8.1,3.5,0.0,2.3,2.3,1.2,20.9
2003-04,28,TOT,NBA,PF-C,32,0,395,4.6,9.0,.505,0.0,0.0,,4.6,9.0,.505,2.7,3.2,.857,2.6,5.0,7.7,1.7,0.6,1.2,2.0,5.9,11.8
2003-04,28,NJN,NBA,C,4,0,10,3.6,18.0,.200,0.0,0.0,,3.6,18.0,.200,0.0,0.0,,3.6,3.6,7.2,0.0,0.0,0.0,0.0,3.6,7.2
2003-04,28,UTA,NBA,PF,28,0,385,4.6,8.8,.521,0.0,0.0,,4.6,8.8,.521,2.8,3.3,.857,2.6,5.0,7.7,1.8,0.7,1.2,2.1,6.0,12.0
2004-05,29,LAC,NBA,PF,74,4,1178,4.4,8.8,.502,0.0,0.2,.200,4.4,8.6,.507,3.3,4.2,.787,3.0,4.6,7.5,1.4,0.6,1.0,1.9,5.3,12.1
2005-06,30,SEA,NBA,C,47,1,583,3.3,7.7,.435,0.0,0.1,.000,3.3,7.5,.443,2.8,3.8,.742,2.7,5.3,8.0,1.7,0.4,0.9,2.5,5.7,9.5
2006-07,31,NJN,NBA,C,79,55,2082,5.3,8.7,.609,0.0,0.0,.000,5.3,8.7,.610,2.8,4.1,.681,2.5,4.5,7.0,1.3,0.8,1.0,2.0,4.5,13.4
2007-08,32,SAC,NBA,PF,82,79,2385,4.3,7.4,.577,0.0,0.0,.000,4.3,7.4,.579,2.0,2.7,.736,2.4,5.0,7.5,1.3,0.5,0.7,1.7,4.7,10.5
2008-09,33,TOT,NBA,PF-C,70,20,1202,3.4,6.2,.553,0.0,0.0,,3.4,6.2,.553,1.4,1.8,.787,2.3,5.5,7.7,1.6,0.5,0.6,1.4,6.2,8.3
2008-09,33,SAC,NBA,PF,46,20,746,3.0,5.8,.521,0.0,0.0,,3.0,5.8,.521,1.6,2.0,.810,2.2,5.2,7.3,1.4,0.6,0.7,1.3,5.4,7.7
2008-09,33,BOS,NBA,C,24,0,456,4.0,6.7,.600,0.0,0.0,,4.0,6.7,.600,1.1,1.5,.737,2.4,5.9,8.4,2.0,0.3,0.4,1.7,7.6,9.2
2009-10,34,GSW,NBA,C,23,20,406,4.8,8.0,.600,0.0,0.0,,4.8,8.0,.600,0.6,1.0,.636,2.3,3.8,6.1,3.2,0.4,1.2,1.9,5.3,10.2
2011-12,36,GSW,NBA,C,7,0,118,2.7,6.1,.450,0.0,0.0,,2.7,6.1,.450,1.8,2.1,.857,2.1,4.6,6.7,1.5,0.9,0.9,2.1,7.3,7.3
