Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,564,181,10257,6.4,11.6,.551,0.0,0.1,.154,6.4,11.6,.553,3.6,4.9,.743,3.9,7.2,11.1,2.1,0.9,1.5,2.7,7.8,16.4,,113,108
4 seasons,,DET,NBA,,142,2,1865,6.8,12.8,.530,0.0,0.1,.333,6.8,12.7,.531,4.7,6.2,.757,5.1,8.0,13.1,1.7,1.1,2.8,3.0,9.3,18.3,,112,101
2 seasons,,SAC,NBA,,128,99,3131,5.6,9.9,.566,0.0,0.0,.000,5.6,9.9,.567,2.7,3.6,.750,3.3,7.1,10.5,1.8,0.8,1.0,2.2,6.8,13.9,,115,112
2 seasons,,NJN,NBA,,83,55,2092,7.8,12.8,.605,0.0,0.0,.000,7.8,12.8,.606,4.0,5.9,.681,3.7,6.5,10.2,1.9,1.2,1.5,2.8,6.6,19.5,,115,106
1 season,,LAC,NBA,,74,4,1178,6.6,13.1,.502,0.0,0.2,.200,6.5,12.9,.507,4.9,6.2,.787,4.4,6.8,11.2,2.1,0.9,1.5,2.9,7.9,18.1,,111,108
1 season,,SEA,NBA,,47,1,583,4.9,11.1,.435,0.0,0.2,.000,4.9,11.0,.443,4.1,5.6,.742,4.0,7.7,11.7,2.4,0.6,1.3,3.6,8.3,13.8,,99,115
2 seasons,,GSW,NBA,,30,20,524,5.9,10.2,.573,0.0,0.0,,5.9,10.2,.573,1.2,1.7,.722,3.1,5.4,8.5,3.8,0.7,1.5,2.6,7.8,12.9,,111,113
1 season,,UTA,NBA,,28,0,385,7.1,13.5,.521,0.0,0.0,,7.1,13.5,.521,4.3,5.0,.857,4.0,7.8,11.8,2.7,1.0,1.9,3.2,9.2,18.4,,112,103
2 seasons,,BOS,NBA,,27,0,468,5.8,9.8,.593,0.0,0.0,,5.8,9.8,.593,1.6,2.2,.737,3.6,8.5,12.1,2.8,0.5,0.8,2.4,11.6,13.2,,116,104
1 season,,ATL,NBA,,5,0,31,8.5,20.4,.417,0.0,0.0,,8.5,20.4,.417,13.6,17.0,.800,8.5,3.4,11.9,5.1,0.0,3.4,3.4,1.7,30.6,,119,110
