Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,533,9763,,,1%,45%,53%,-2.5,-1.1,157,152,205,643,0,103,0,901,342,93,165
2 seasons,,SAC,NBA,,128,3131,,,4%,82%,14%,-3.6,+0.7,35,46,56,257,0,33,0,258,103,32,38
2 seasons,,DET,NBA,,111,1371,,,,11%,89%,-1.7,-0.8,29,25,34,116,0,24,0,104,64,13,26
2 seasons,,NJN,NBA,,83,2092,,,,8%,92%,-0.1,+1.0,27,34,52,145,0,25,0,173,103,27,47
1 season,,LAC,NBA,,74,1178,,,1%,44%,55%,-2.1,-1.9,27,18,18,90,0,13,0,99,53,9,22
1 season,,SEA,NBA,,47,583,,,,60%,40%,-1.2,+2.4,17,11,12,54,0,9,0,62,23,2,9
2 seasons,,GSW,NBA,,30,524,,,,9%,91%,-12.2,-9.4,8,9,11,49,0,8,0,98,11,4,6
1 season,,UTA,NBA,,28,385,,,,80%,20%,-1.9,-0.4,10,5,7,31,0,6,0,41,16,3,10
2 seasons,,BOS,NBA,,27,468,,,,67%,33%,+1.2,-7.8,3,4,14,53,0,6,0,60,10,3,6
1 season,,ATL,NBA,,5,31,,,,,100%,-6.9,-3.1,1,0,1,1,0,0,0,6,4,0,1
