Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,630,17553,.425,10.8,.869,.348,.159,.132,.229,.131,.444,.537,.379,.395,.375,.299,.344,.006,35,.796,.285,.316,30,0
7 seasons,,DET,NBA,,483,14045,.423,10.4,.883,.369,.161,.129,.225,.117,.442,.532,.372,.385,.375,.286,.336,.008,35,.791,.267,.300,25,0
3 seasons,,IND,NBA,,147,3508,.431,12.6,.811,.264,.150,.148,.249,.189,.454,.567,.409,.429,.374,.332,.379,.002,0,.807,.332,.349,5,0
