Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,28,6,633,84,220,.382,7,25,.280,77,195,.395,.398,68,81,.840,14,42,56,93,22,3,35,53,243
2 seasons,,DET,NBA,,21,6,508,67,177,.379,2,15,.133,65,162,.401,.384,63,72,.875,13,28,41,79,18,2,29,44,199
1 season,,IND,NBA,,7,0,125,17,43,.395,5,10,.500,12,33,.364,.453,5,9,.556,1,14,15,14,4,1,6,9,44
