Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2000-01,21,MIL,NBA,SG,6,0,35,7.4,28.3,.263,0.0,4.5,.000,7.4,23.8,.313,4.5,8.9,.500,4.5,1.5,6.0,1.5,1.5,0.0,1.5,3.0,19.3,,74,110
2001-02,22,MIL,NBA,SG,67,8,1417,11.0,22.9,.483,3.3,7.4,.444,7.7,15.4,.501,3.4,4.3,.791,2.9,5.5,8.4,3.4,1.6,0.3,2.1,3.6,28.8,,116,109
2002-03,23,MIL,NBA,SG,82,14,2316,10.4,22.3,.469,4.2,9.5,.438,6.3,12.7,.492,3.4,4.2,.805,2.2,6.3,8.5,2.7,2.3,0.3,1.7,3.3,28.5,,118,108
2003-04,24,MIL,NBA,SG,82,82,3021,11.0,25.0,.440,2.2,6.3,.350,8.8,18.7,.470,6.6,7.7,.868,2.0,5.0,7.1,3.2,1.4,0.1,2.0,2.6,30.8,,113,108
2004-05,25,MIL,NBA,SG,75,75,2848,11.6,26.3,.441,1.9,5.4,.355,9.7,20.9,.463,6.9,8.0,.854,1.3,4.5,5.8,3.2,1.2,0.1,2.5,2.8,32.0,,110,113
2005-06,26,MIL,NBA,SG,80,80,3130,11.5,25.5,.450,2.7,6.9,.395,8.7,18.5,.471,8.4,9.6,.877,1.3,4.4,5.7,3.8,1.6,0.1,2.9,2.6,34.1,,115,110
2006-07,27,MIL,NBA,SF,53,53,2036,12.2,26.2,.465,3.0,7.8,.382,9.2,18.4,.501,8.8,10.6,.829,1.1,3.9,5.0,3.2,1.6,0.2,3.1,2.0,36.2,,115,114
2007-08,28,MIL,NBA,SG,72,71,2702,10.7,24.2,.442,2.5,7.0,.362,8.2,17.2,.475,7.8,9.5,.820,1.7,4.4,6.0,4.8,1.3,0.3,3.5,2.3,31.7,,112,115
2008-09,29,MIL,NBA,SG,33,32,1203,10.7,23.6,.455,3.0,8.2,.366,7.7,15.3,.503,5.6,6.9,.814,1.0,3.6,4.6,3.8,1.5,0.1,2.3,1.9,30.1,,114,111
2009-10,30,MIL,NBA,SG,18,12,492,8.0,22.7,.352,1.9,6.4,.300,6.1,16.3,.373,5.0,7.0,.712,1.2,4.6,5.7,4.1,2.0,0.2,1.6,2.6,22.9,,98,104
2010-11,31,MIL,NBA,SG,10,0,134,7.2,18.0,.400,1.6,6.8,.235,5.6,11.2,.500,1.6,1.6,1.000,0.0,3.2,3.2,4.8,0.8,0.4,1.6,1.6,17.6,,99,108
2011-12,32,PHO,NBA,SG,51,2,770,9.7,24.2,.400,2.8,8.9,.318,6.9,15.3,.447,5.9,7.5,.793,0.9,4.2,5.2,2.2,0.9,0.0,2.5,2.0,28.1,,102,111
