Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,629,20104,,68%,28%,3%,,-1.5,+1.3,380,305,278,323,0,157,0,2977,1124,293,516
11 seasons,,MIL,NBA,,578,19334,,69%,28%,3%,,-1.2,+1.8,362,294,270,315,0,154,0,2899,1075,281,500
1 season,,PHO,NBA,,51,770,,63%,37%,,,-8.3,-10.5,18,11,8,8,0,3,0,78,49,12,16
