Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,374,6131,,,9%,49%,43%,+1.3,+2.1,50,78,56,210,1,19,8,406,219,84,125
4 seasons,,DAL,NBA,,198,3522,,,1%,33%,66%,+4.8,+4.8,24,49,30,155,3,13,8,221,162,50,68
3 seasons,,GSW,NBA,,98,1259,,,12%,77%,11%,-4.4,-2.6,17,15,14,84,0,6,0,84,71,23,34
1 season,,PHO,NBA,,40,858,,,38%,57%,4%,-4.2,-3.9,5,7,4,37,1,2,1,52,27,6,13
1 season,,NJN,NBA,,16,184,,,8%,92%,,-8.6,-1.5,1,1,2,9,0,1,0,15,9,1,6
2 seasons,,MEM,NBA,,14,222,,,,51%,49%,-13.5,-11.9,2,3,5,12,0,3,1,14,15,4,2
1 season,,BOS,NBA,,8,86,,,,81%,19%,+3.6,+3.7,1,3,1,3,0,1,0,20,2,0,2
