Season,Team,Lg,Salary
2012-13,Houston Rockets,NBA,"$1,485,000"
2013-14,Houston Rockets,NBA,"$1,551,840"
2014-15,Houston Rockets,NBA,"$1,618,680"
2015-16,Houston Rockets,NBA,"$2,489,530"
