Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,139,1934,.407,13.9,.782,.286,.068,.053,.375,.218,.465,.605,.400,.296,.394,.196,.727,.054,26,1.000,.420,.213,0,0
2 seasons,,HOU,NBA,,117,1742,.415,13.8,.763,.295,.073,.045,.351,.237,.482,.606,.412,.333,.411,.200,.713,.060,26,1.000,.427,.213,0,0
1 season,,ORL,NBA,,22,192,.327,14.6,.959,.204,.020,.122,.612,.041,.340,.600,.000,.167,.300,.000,.875,.000,0,,.000,,0,0
