Player,Sim,1,2,3,4,5,6
Wesley Johnson,,2.6,1.9,1.7,1.3,0.6,0.0
Steve Kuberski,94.5,2.6,1.7,1.7,1.2,0.6,0.2
Tony Massenburg,91.0,2.8,2.2,1.7,1.3,0.4,-0.1
Damien Wilkins,89.8,2.8,1.9,1.7,1.0,1.0,0.0
Jon Leuer,89.2,2.7,2.0,1.4,1.3,0.2,
Willie Burton,87.4,2.6,2.1,2.0,1.6,0.5,0.1
Sam Mack,86.2,2.8,1.9,1.3,1.1,0.3,0.0
Jarvis Hayes,86.1,2.9,2.1,1.7,1.5,0.7,0.5
Barry Clemens,85.9,2.8,1.8,1.7,0.9,0.1,0.1
McCoy McLemore,85.3,2.7,2.1,1.8,1.7,0.4,-0.3
Jud Buechler,85.0,2.3,1.8,1.5,1.2,0.5,0.4
