Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,23,MIN,NBA,SG,79,63,2069,4.7,11.9,.397,1.8,5.0,.356,2.9,6.8,.427,1.1,1.6,.696,0.9,3.3,4.2,2.6,1.0,0.9,1.7,2.8,12.3
2011-12,24,MIN,NBA,SF,65,64,1469,3.9,9.7,.398,1.3,4.1,.314,2.6,5.6,.461,0.6,0.8,.706,0.6,3.7,4.3,1.4,0.9,1.2,1.5,2.8,9.6
2012-13,25,PHO,NBA,SF,50,21,953,6.1,15.0,.407,1.9,5.9,.323,4.2,9.1,.461,1.0,1.3,.771,0.8,3.9,4.6,1.3,0.8,0.7,1.8,2.1,15.1
2013-14,26,LAL,NBA,SF,79,62,2240,4.5,10.5,.425,1.6,4.4,.369,2.8,6.1,.466,1.0,1.2,.792,1.1,4.5,5.6,2.0,1.4,1.2,1.4,3.3,11.5
2014-15,27,LAL,NBA,SF,76,59,2245,4.6,11.1,.414,1.5,4.2,.351,3.1,6.9,.451,1.4,1.8,.804,1.1,4.0,5.1,2.0,0.9,0.7,1.4,2.6,12.1
2015-16,28,LAC,NBA,SF,80,9,1666,4.5,11.1,.404,2.2,6.7,.333,2.3,4.5,.510,0.6,1.0,.652,0.8,4.6,5.4,1.1,1.9,1.2,1.2,3.7,11.9
2016-17,29,LAC,NBA,SF,43,3,582,3.2,8.8,.359,1.4,5.0,.272,1.8,3.8,.475,0.6,0.9,.667,1.4,7.4,8.8,1.3,1.3,1.4,0.8,4.0,8.3
