Season,Team,Lg,Salary
2010-11,Minnesota Timberwolves,NBA,"$3,726,600"
2011-12,Minnesota Timberwolves,NBA,"$4,006,080"
2012-13,Phoenix Suns,NBA,"$4,285,560"
2013-14,Los Angeles Lakers,NBA,"$916,099"
2014-15,Los Angeles Lakers,NBA,"$981,084"
2015-16,Los Angeles Clippers,NBA,"$1,100,600"
