Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2003-04,18,PITT,36,923,162,290,0,0,68,125,,270,45,12,60,,,392,.559,,.544,25.6,10.9,7.5,1.3
2004-05,19,PITT,29,769,159,274,0,0,68,116,,218,24,11,50,,,386,.580,,.586,26.5,13.3,7.5,0.8
