Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,8,0,95,10,30,.333,2,14,.143,8,16,.500,.367,4,6,.667,0,8,8,10,2,0,7,10,26
1 season,,TOR,NBA,,4,0,72,8,22,.364,2,10,.200,6,12,.500,.409,4,6,.667,0,7,7,9,1,0,6,8,22
1 season,,DAL,NBA,,2,0,4,0,2,.000,0,0,,0,2,.000,.000,0,0,,0,0,0,0,0,0,0,0,0
1 season,,SAS,NBA,,2,0,19,2,6,.333,0,4,.000,2,2,1.000,.333,0,0,,0,1,1,1,1,0,1,2,4
