Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1998-99,21,ORL,NBA,C,49,780,13.7,.503,.000,.300,9.7,12.4,11.0,4.8,1.3,1.6,7.9,19.1,,1.2,1.1,2.2,.138,,-1.5,-0.8,-2.3,-0.1
1999-00,22,ORL,NBA,C,81,1335,13.3,.490,.004,.178,7.3,20.0,13.6,7.6,1.1,1.8,10.1,20.2,,1.1,1.9,3.0,.106,,-2.2,0.0,-2.3,-0.1
2000-01,23,ORL,NBA,C,77,1398,9.9,.443,.006,.112,5.4,16.5,10.8,7.8,1.4,2.2,9.6,19.4,,-0.2,1.7,1.5,.050,,-4.2,-0.3,-4.4,-0.9
2001-02,24,CLE,NBA,C,42,705,8.8,.468,.000,.246,7.9,20.0,14.0,5.6,1.1,1.1,15.1,15.9,,-0.1,0.4,0.3,.022,,-4.2,-1.2,-5.4,-0.6
2002-03,25,NYK,NBA,C,75,1041,8.9,.451,.000,.134,7.2,17.7,12.3,6.6,0.8,1.1,11.9,18.3,,-0.4,0.7,0.3,.014,,-4.5,-1.1,-5.6,-0.9
2003-04,26,TOT,NBA,C,72,1029,12.4,.471,.000,.161,9.9,19.6,14.8,7.2,1.2,2.6,12.2,17.4,,0.5,1.2,1.7,.079,,-2.9,0.3,-2.6,-0.1
2003-04,26,NYK,NBA,C,46,685,14.0,.480,.000,.160,10.3,21.4,15.9,7.6,1.3,3.3,13.3,18.8,,0.3,0.9,1.2,.085,,-2.8,1.0,-1.8,0.0
2003-04,26,DEN,NBA,C,26,344,9.1,.452,.000,.165,9.1,16.0,12.5,6.3,0.9,1.2,9.6,14.7,,0.2,0.3,0.5,.069,,-3.0,-1.1,-4.1,-0.2
2004-05,27,MIA,NBA,C,80,1175,9.7,.460,.006,.124,7.7,17.7,12.9,6.2,1.0,1.4,9.3,15.3,,0.2,1.6,1.9,.076,,-3.5,0.1,-3.4,-0.4
2005-06,28,MIA,NBA,C,31,371,9.9,.484,.000,.341,7.6,18.9,13.5,3.2,1.4,1.4,12.2,14.3,,0.1,0.5,0.6,.079,,-4.3,-0.1,-4.4,-0.2
2006-07,29,MIA,NBA,C,56,698,11.0,.518,.006,.234,7.6,18.3,13.1,5.1,1.4,1.7,13.5,15.1,,0.3,0.9,1.2,.086,,-3.9,0.2,-3.6,-0.3
2007-08,30,MIN,NBA,C,24,257,7.5,.446,.000,.032,7.0,15.4,11.1,4.1,2.0,3.1,15.8,13.3,,-0.2,0.2,0.0,.005,,-5.2,1.1,-4.1,-0.1
