Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,31,275,7.3,.451,.014,.178,7.9,20.2,14.3,2.2,1.0,0.5,13.2,15.1,,-0.1,0.3,0.2,.035,,-6.3,-2.0,-8.3,-0.4
3 seasons,,MIA,NBA,,18,138,7.2,.520,.000,.138,7.3,22.4,15.5,0.0,0.8,0.5,16.3,12.7,,0.0,0.2,0.2,.077,,-5.6,-2.7,-8.3,-0.2
2 seasons,,ORL,NBA,,8,88,7.7,.382,.029,.265,10.9,20.6,15.7,1.7,1.8,0.8,11.6,21.8,,-0.1,0.1,-0.1,-0.038,,-9.2,-2.2,-11.4,-0.2
1 season,,DEN,NBA,,5,49,7.2,.500,.000,.000,4.3,12.9,8.2,9.1,0.0,0.0,9.1,9.9,,0.1,0.0,0.0,.048,,-3.3,0.5,-2.8,0.0
