Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,587,84,8789,1246,2838,.439,1,8,.125,1245,2830,.440,.439,389,492,.791,582,1373,1955,343,200,209,376,1315,2882
3 seasons,,ORL,NBA,,207,50,3513,587,1329,.442,1,5,.200,586,1324,.443,.442,184,234,.786,225,530,755,148,85,92,150,580,1359
3 seasons,,MIA,NBA,,167,11,2244,267,594,.449,0,3,.000,267,591,.452,.449,85,112,.759,141,358,499,77,51,44,80,301,619
2 seasons,,NYK,NBA,,121,0,1726,246,568,.433,0,0,,246,568,.433,.433,67,82,.817,125,283,408,72,33,46,86,234,559
1 season,,CLE,NBA,,42,15,705,78,187,.417,0,0,,78,187,.417,.417,38,46,.826,47,121,168,25,15,11,37,98,194
1 season,,DEN,NBA,,26,0,344,40,97,.412,0,0,,40,97,.412,.412,14,16,.875,28,48,76,14,6,6,11,58,94
1 season,,MIN,NBA,,24,8,257,28,63,.444,0,0,,28,63,.444,.444,1,2,.500,16,33,49,7,10,10,12,44,57
