Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,20,NYK,NBA,SG,28,412,.448,19.0,.424,.136,.048,.064,.176,.576,.453,.529,.667,.375,.364,.444,.458,.024,3,.906,.278,.500,0,0
2009-10,21,NYK,NBA,SF,81,2747,.423,18.2,.474,.182,.040,.056,.195,.526,.469,.580,.486,.385,.387,.381,.447,.032,30,.898,.180,.341,2,0
2010-11,22,TOT,NBA,PF-SF,62,2104,.414,16.1,.542,.231,.111,.045,.155,.458,.467,.662,.310,.276,.343,.352,.537,.081,45,.942,.225,.333,1,0
2010-11,22,NYK,NBA,PF,48,1671,.415,16.5,.530,.206,.118,.043,.163,.470,.474,.724,.283,.227,.361,.347,.523,.077,36,.952,.226,.333,0,0
2010-11,22,DEN,NBA,SF,14,433,.412,14.6,.588,.328,.084,.053,.122,.412,.442,.512,.455,.429,.250,.370,.588,.099,9,.900,.222,.333,1,0
2011-12,23,DEN,NBA,SF,43,1351,.414,14.9,.607,.318,.084,.030,.176,.393,.470,.601,.282,.214,.366,.328,.496,.071,32,.883,.191,.314,2,0
2012-13,24,DEN,NBA,SF,71,2309,.418,15.5,.584,.254,.111,.047,.172,.416,.450,.570,.320,.488,.347,.373,.498,.051,41,.867,.260,.457,2,0
2014-15,26,DEN,NBA,SF,59,1426,.401,18.2,.470,.167,.088,.048,.167,.530,.453,.632,.280,.481,.358,.355,.438,.030,15,.879,.216,.385,4,1
2015-16,27,DEN,NBA,SF,53,1839,.410,14.5,.659,.297,.071,.061,.226,.341,.434,.538,.240,.302,.399,.364,.460,.061,40,.885,.121,.345,3,1
2016-17,28,DEN,NBA,SF,44,1504,.432,16.4,.589,.211,.072,.106,.200,.411,.468,.639,.405,.296,.402,.381,.504,.065,25,.950,.190,.500,0,0
