Season,Team,Lg,Salary
2008-09,New York Knicks,NBA,"$2,873,520"
2009-10,New York Knicks,NBA,"$3,089,040"
2010-11,Denver Nuggets,NBA,"$3,304,560"
2011-12,Denver Nuggets,NBA,"$4,190,182"
2012-13,Denver Nuggets,NBA,"$9,439,000"
2013-14,Denver Nuggets,NBA,"$10,146,925"
2014-15,Denver Nuggets,NBA,"$10,854,850"
2015-16,Denver Nuggets,NBA,"$14,000,000"
