Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2003-04,21,JKSONVILST,28,,120,253,20,62,95,120,,94,182,53,1,,,355,.474,.323,.792,,12.7,3.4,6.5
2004-05,22,JKSONVILST,29,,126,292,19,58,150,179,,99,211,64,5,,,421,.432,.328,.838,,14.5,3.4,7.3
2005-06,23,JKSONVILST,29,,124,289,46,106,112,125,,111,197,43,3,,,406,.429,.434,.896,,14.0,3.8,6.8
