Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2001-02,20,GSW,NBA,PG,47,1155,17.0,.562,.294,.417,3.7,8.7,6.1,24.8,3.0,0.6,17.6,20.1,,2.1,0.7,2.7,.114,,2.3,-1.1,1.2,0.9
2002-03,21,GSW,NBA,PG,82,2866,18.6,.540,.265,.397,3.6,10.6,7.2,30.0,2.2,0.4,17.3,24.9,,5.8,0.7,6.5,.109,,3.9,-1.6,2.2,3.1
2003-04,22,WAS,NBA,PG,55,2066,16.0,.512,.364,.347,2.9,11.1,6.9,25.5,2.6,0.4,17.7,27.4,,1.1,1.5,2.6,.061,,2.1,-1.1,1.1,1.6
2004-05,23,WAS,NBA,PG,80,3274,21.3,.565,.369,.420,2.8,10.5,6.5,22.9,2.2,0.5,11.8,27.3,,9.2,2.3,11.5,.169,,5.5,-1.5,4.0,4.9
2005-06,24,WAS,NBA,PG,80,3384,23.8,.581,.324,.479,2.0,7.8,4.8,27.0,2.5,0.6,12.8,30.5,,11.0,2.6,13.6,.193,,6.9,-1.4,5.5,6.4
2006-07,25,WAS,NBA,PG,74,2942,24.0,.565,.377,.464,2.3,11.1,6.6,27.2,2.4,0.3,11.2,31.4,,9.3,1.5,10.8,.177,,7.0,-2.0,5.0,5.2
2007-08,26,WAS,NBA,PG,13,425,18.2,.529,.398,.490,1.6,12.8,7.0,27.4,2.9,0.2,17.1,31.1,,0.2,0.4,0.6,.070,,2.3,-1.6,0.7,0.3
2008-09,27,WAS,NBA,PG,2,63,18.9,.433,.304,.696,1.8,15.3,8.4,47.8,0.0,1.3,3.2,22.4,,0.2,0.0,0.2,.115,,2.5,-4.1,-1.7,0.0
2009-10,28,WAS,NBA,PG,32,1169,18.7,.511,.294,.336,1.6,11.6,6.5,36.3,1.8,0.6,14.2,31.9,,0.9,0.9,1.8,.072,,3.8,-1.3,2.5,1.3
2010-11,29,TOT,NBA,PG,70,1796,10.8,.471,.446,.208,1.4,10.7,6.1,25.3,2.1,0.9,18.1,24.7,,-1.6,2.2,0.5,.014,,-1.2,-0.2,-1.5,0.2
2010-11,29,WAS,NBA,PG,21,726,14.0,.505,.439,.203,0.9,10.4,5.5,27.5,2.1,1.3,16.5,26.2,,0.0,0.4,0.4,.025,,1.2,-1.7,-0.6,0.3
2010-11,29,ORL,NBA,PG,49,1070,8.6,.444,.450,.213,1.8,11.0,6.5,23.8,2.2,0.7,19.3,23.7,,-1.6,1.7,0.2,.007,,-2.8,0.8,-2.1,0.0
2011-12,30,MEM,NBA,PG,17,211,9.9,.526,.609,.156,1.1,9.0,5.0,13.4,2.8,0.4,14.9,17.3,,0.1,0.3,0.4,.088,,-0.2,-0.7,-0.9,0.1
