Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1997-98,22,DET,NBA,C,33,317,13.3,.555,.000,.329,12.7,15.1,13.9,4.7,1.4,2.4,13.0,13.5,,0.5,0.4,0.9,.141,,-1.1,0.3,-0.8,0.1
1998-99,23,SAC,NBA,C,16,259,18.0,.576,.000,.377,15.5,17.8,16.7,2.3,1.5,4.4,6.6,12.5,,0.7,0.3,1.1,.200,,-0.1,0.7,0.6,0.2
1999-00,24,SAC,NBA,C,76,1336,15.8,.584,.000,.562,13.0,18.5,15.8,4.5,2.0,2.9,12.4,12.6,,2.9,2.2,5.1,.183,,-0.2,2.2,2.0,1.4
2000-01,25,SAC,NBA,C,77,1658,15.0,.530,.005,.433,11.5,18.5,15.1,4.2,1.5,3.9,12.3,14.3,,2.5,2.9,5.4,.157,,-1.5,2.1,0.6,1.1
2001-02,26,SAC,NBA,C,80,1881,15.0,.590,.000,.464,10.9,21.0,16.0,3.9,1.9,2.7,13.6,11.5,,3.4,3.5,6.8,.175,,-0.6,2.6,2.0,1.9
2002-03,27,SAC,NBA,C,23,325,14.6,.497,.000,.437,16.0,18.8,17.5,2.7,2.0,3.1,12.6,16.1,,0.4,0.6,1.0,.150,,-2.3,0.9,-1.4,0.0
2003-04,28,IND,NBA,C,61,678,8.3,.430,.000,.184,11.6,17.1,14.3,2.4,1.9,2.9,15.1,10.1,,0.1,1.3,1.4,.098,,-4.0,2.4,-1.6,0.1
2004-05,29,IND,NBA,C,49,865,11.2,.506,.000,.293,11.9,16.3,14.1,3.6,1.9,2.1,14.1,12.2,,0.6,1.2,1.9,.104,,-2.4,1.6,-0.8,0.3
2005-06,30,IND,NBA,C,45,771,12.3,.495,.000,.247,11.3,21.0,16.3,5.1,2.6,1.9,13.2,11.9,,0.6,1.6,2.1,.134,,-2.5,3.3,0.8,0.5
2006-07,31,CLE,NBA,C,24,109,8.5,.432,.000,.154,15.6,17.5,16.5,4.2,1.9,0.7,12.6,13.2,,0.0,0.2,0.2,.100,,-3.5,0.6,-3.0,0.0
2007-08,32,BOS,NBA,C,22,173,8.7,.597,.000,.957,10.2,14.9,12.7,2.5,0.9,2.9,13.3,10.1,,0.3,0.3,0.6,.171,,-2.5,1.5,-1.0,0.0
