Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,60,0,667,3.7,7.4,.496,0.0,0.0,,3.7,7.4,.496,1.9,3.2,.610,4.6,5.3,10.0,0.5,1.0,1.4,1.4,7.0,9.3
5 seasons,,SAC,NBA,,41,0,569,3.9,7.5,.521,0.0,0.0,,3.9,7.5,.521,2.1,3.4,.623,5.1,5.4,10.4,0.6,0.9,1.6,1.3,7.1,9.9
3 seasons,,IND,NBA,,16,0,95,2.3,6.8,.333,0.0,0.0,,2.3,6.8,.333,1.1,2.3,.500,2.3,5.3,7.6,0.4,1.1,0.0,1.9,6.1,5.7
1 season,,CLE,NBA,,3,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
