Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,22,DET,NBA,C,33,0,9.6,1.1,2.1,.500,0.0,0.0,,1.1,2.1,.500,.500,0.6,0.7,.826,1.0,1.2,2.2,0.3,0.2,0.3,0.4,1.5,2.7
1998-99,23,SAC,NBA,C,16,5,16.2,2.1,3.8,.541,0.0,0.0,,2.1,3.8,.541,.541,1.0,1.4,.696,2.4,2.8,5.1,0.3,0.5,1.1,0.3,2.6,5.1
1999-00,24,SAC,NBA,C,76,5,17.6,2.0,3.7,.527,0.0,0.0,,2.0,3.7,.527,.527,1.5,2.1,.717,2.2,3.1,5.3,0.6,0.7,0.8,0.7,2.8,5.4
2000-01,25,SAC,NBA,C,77,8,21.5,2.4,5.1,.468,0.0,0.0,.000,2.4,5.1,.471,.468,1.7,2.2,.749,2.2,3.8,6.0,0.6,0.6,1.3,0.9,2.7,6.5
2001-02,26,SAC,NBA,C,80,29,23.5,2.5,4.5,.550,0.0,0.0,,2.5,4.5,.550,.550,1.4,2.1,.693,2.4,4.7,7.1,0.7,0.9,1.0,0.9,2.5,6.4
2002-03,27,SAC,NBA,C,23,0,14.1,1.7,3.8,.460,0.0,0.0,,1.7,3.8,.460,.460,1.0,1.7,.605,2.0,2.6,4.6,0.3,0.6,0.7,0.7,2.2,4.5
2003-04,28,IND,NBA,C,61,3,11.1,0.8,1.9,.412,0.0,0.0,,0.8,1.9,.412,.412,0.2,0.3,.571,1.1,1.6,2.7,0.2,0.4,0.4,0.4,1.8,1.7
2004-05,29,IND,NBA,C,49,17,17.7,1.6,3.4,.473,0.0,0.0,,1.6,3.4,.473,.473,0.7,1.0,.673,1.7,2.4,4.2,0.4,0.6,0.5,0.6,2.5,3.9
2005-06,30,IND,NBA,C,45,32,17.1,1.6,3.4,.455,0.0,0.0,,1.6,3.4,.455,.455,0.6,0.8,.763,1.6,3.2,4.8,0.5,0.8,0.4,0.6,2.6,3.8
2006-07,31,CLE,NBA,C,24,0,4.5,0.5,1.1,.423,0.0,0.0,,0.5,1.1,.423,.423,0.1,0.2,.500,0.6,0.7,1.3,0.1,0.2,0.0,0.2,1.1,1.0
2007-08,32,BOS,NBA,C,22,0,7.9,0.5,1.0,.522,0.0,0.0,,0.5,1.0,.522,.522,0.7,1.0,.682,0.6,1.0,1.7,0.1,0.1,0.3,0.2,2.0,1.8
