Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,4,101,,,21%,79%,,+7.1,+35.9,2,1,1,4,1,1,0,11,1,0,1
1 season,,NYK,NBA,,4,101,,,21%,79%,,+7.1,+35.9,2,1,1,4,1,1,0,11,1,0,1
