Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,735,14974,,,,10%,90%,+2.9,+5.2,110,150,345,807,1,182,0,1364,430,82,288
8 seasons,,"NJN,BRK",NBA,,532,12664,,,,12%,88%,+4.1,+6.4,98,132,279,743,1,173,0,1225,405,72,252
3 seasons,,ATL,NBA,,103,1016,,,,,100%,+4.4,+4.0,6,8,27,76,0,14,0,80,27,5,16
1 season,,BOS,NBA,,32,330,,,,,100%,-2.1,-1.7,1,1,14,31,0,10,0,14,7,1,5
1 season,,MEM,NBA,,31,488,,,,,100%,-7.5,-0.9,3,5,17,47,0,13,0,15,16,4,5
1 season,,MIN,NBA,,31,422,,,,,100%,-23.0,-19.3,2,4,6,33,0,4,0,25,12,0,9
1 season,,WAS,NBA,,6,54,,,,,100%,+13.3,+16.5,0,0,2,7,0,1,0,5,0,0,1
