Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,23,NJN,NBA,C,77,1407,,,,4%,96%,+3.5,-1.4,16,23,33,67,,20,,173,68,10,38
2002-03,24,NJN,NBA,C,81,1900,,,,1%,99%,+8.7,+5.3,15,22,48,114,,26,,185,94,19,58
2003-04,25,NJN,NBA,C,78,2220,,,,,100%,+6.4,+8.1,22,28,47,116,,36,,335,74,15,52
2004-05,26,NJN,NBA,C,80,2542,,,,,100%,+3.0,+12.9,21,21,49,151,,32,,229,79,13,46
2005-06,27,NJN,NBA,C,71,1895,,,,,100%,+4.5,+5.8,11,20,30,107,,19,,158,31,6,25
2006-07,28,NJN,NBA,PF,80,1844,,,,78%,22%,+3.0,+6.6,10,14,49,125,,27,,96,43,8,25
2007-08,29,TOT,NBA,C,74,1172,,,,,100%,-6.0,+0.2,5,8,35,0,,0,,55,0,4,11
2007-08,29,NJN,NBA,C,43,684,,,,,100%,-4.9,+1.0,2,3,18,45,,9,,40,14,0,6
2007-08,29,MEM,NBA,C,31,488,,,,,100%,-7.5,-0.9,3,5,17,47,,13,,15,16,4,5
2008-09,30,MIN,NBA,C,31,422,,,,,100%,-23.0,-19.3,2,4,6,33,,4,,25,12,0,9
2009-10,31,ATL,NBA,C,24,115,,,,,100%,-5.9,-11.3,0,0,5,8,,3,,9,1,0,3
2010-11,32,ATL,NBA,C,49,593,,,,,100%,+7.6,+10.0,5,6,15,46,,10,,48,20,4,9
2011-12,33,ATL,NBA,C,30,308,,,,,100%,+2.2,-1.8,1,2,7,22,,1,,23,6,1,4
2012-13,34,TOT,NBA,C,38,384,,,,,100%,+0.1,+1.9,1,1,16,0,,0,0,19,0,1,6
2012-13,34,BOS,NBA,C,32,330,,,,,100%,-2.1,-1.7,1,1,14,31,,10,0,14,7,1,5
2012-13,34,WAS,NBA,C,6,54,,,,,100%,+13.3,+16.5,0,0,2,7,,1,0,5,0,0,1
2013-14,35,BRK,NBA,C,22,172,,,,,100%,-7.3,-6.9,1,1,5,18,1,4,0,9,2,1,2
