Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,22,DEN,NBA,SF,81,37,22.2,2.8,6.2,.454,0.4,1.4,.316,2.4,4.8,.495,.490,2.1,2.9,.739,0.7,2.0,2.7,4.8,0.8,0.3,2.0,2.5,8.2
1995-96,23,DEN,NBA,SG,80,37,26.7,3.6,7.6,.480,0.4,1.4,.296,3.2,6.2,.520,.507,2.4,3.5,.690,0.6,2.7,3.3,6.2,0.7,0.5,2.9,2.9,10.0
1996-97,24,IND,NBA,SF,66,6,18.0,2.6,5.7,.456,0.3,1.1,.292,2.3,4.6,.495,.484,1.8,2.4,.750,0.4,1.4,1.8,2.3,0.9,0.3,1.6,2.1,7.3
1997-98,25,IND,NBA,SF,82,0,20.8,3.5,7.4,.478,0.3,0.9,.342,3.2,6.5,.496,.498,2.0,2.8,.728,0.3,2.0,2.4,1.9,0.7,0.2,1.6,2.1,9.4
1998-99,26,IND,NBA,SF,49,1,25.3,4.1,10.1,.403,0.3,1.3,.262,3.7,8.8,.425,.420,2.6,3.2,.791,0.7,2.4,3.1,1.9,1.0,0.3,1.5,2.6,11.1
1999-00,27,IND,NBA,SF,80,80,37.2,7.0,15.0,.471,1.0,2.5,.393,6.1,12.5,.486,.503,3.2,3.8,.827,0.5,4.3,4.8,4.0,1.1,0.6,2.4,2.9,18.2
2000-01,28,IND,NBA,SF,72,72,40.9,7.9,17.3,.457,0.8,2.4,.339,7.1,14.8,.476,.480,4.0,4.8,.828,0.5,4.5,5.0,6.0,0.9,0.6,2.9,3.2,20.5
2001-02,29,TOT,NBA,SF,83,83,38.0,8.0,17.6,.455,1.1,3.0,.362,6.9,14.6,.474,.485,3.4,4.0,.839,0.5,4.0,4.5,4.3,0.9,0.5,2.4,3.0,20.4
2001-02,29,IND,NBA,SF,53,53,36.5,7.3,16.4,.444,1.0,2.8,.356,6.3,13.7,.462,.474,2.9,3.5,.839,0.5,4.2,4.7,3.7,0.8,0.5,2.0,2.8,18.5
2001-02,29,CHI,NBA,SF,30,30,40.5,9.2,19.6,.470,1.2,3.3,.370,8.0,16.2,.491,.502,4.2,5.0,.839,0.5,3.7,4.1,5.3,1.1,0.5,3.2,3.4,23.8
2002-03,30,CHI,NBA,SF,82,82,40.9,7.8,19.3,.406,1.6,4.4,.370,6.2,14.9,.416,.448,4.9,5.7,.854,0.8,3.5,4.3,4.8,0.9,0.3,3.5,3.3,22.1
2003-04,31,TOT,NBA,PG-SF,66,64,37.8,5.8,14.4,.402,1.0,3.1,.342,4.8,11.4,.419,.439,2.8,3.5,.810,0.5,3.5,4.0,5.0,0.8,0.3,3.2,2.8,15.5
2003-04,31,CHI,NBA,SF,16,14,33.1,4.7,12.5,.375,1.4,3.4,.426,3.3,9.1,.356,.433,2.4,3.2,.765,0.4,3.6,4.0,3.5,0.8,0.3,2.3,2.8,13.3
2003-04,31,TOR,NBA,PG,50,50,39.4,6.2,15.0,.410,0.9,3.0,.311,5.2,12.1,.434,.440,3.0,3.6,.822,0.5,3.5,4.0,5.5,0.8,0.4,3.4,2.8,16.2
2004-05,32,TOR,NBA,SF,81,65,33.5,6.5,14.3,.455,1.3,3.4,.394,5.2,10.9,.473,.501,4.1,4.8,.854,0.5,2.9,3.4,2.6,0.8,0.1,2.2,2.3,18.5
2005-06,33,TOT,NBA,SF-SG,72,45,27.5,4.0,9.5,.423,0.8,2.4,.343,3.2,7.1,.450,.466,3.4,4.4,.780,0.4,2.5,2.9,2.5,0.4,0.2,1.6,2.2,12.3
2005-06,33,TOR,NBA,SF,46,22,26.9,3.9,9.7,.404,0.7,2.5,.270,3.2,7.2,.450,.438,3.6,4.7,.765,0.3,2.5,2.8,2.5,0.4,0.2,1.4,2.2,12.1
2005-06,33,NYK,NBA,SG,26,23,28.7,4.2,9.2,.460,1.1,2.2,.491,3.2,7.0,.451,.519,3.2,3.9,.812,0.5,2.7,3.2,2.6,0.4,0.1,1.9,2.1,12.7
2006-07,34,PHO,NBA,SF,29,0,8.5,1.3,3.0,.442,0.7,1.6,.447,0.6,1.3,.436,.564,0.4,0.4,.917,0.1,0.7,0.8,0.6,0.2,0.1,0.3,0.8,3.7
