Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,28,IND,NBA,SF,72,2943,2%,57%,41%,,,-0.7,-2.6,112,43,56,81,,42,,958,118,28,57
2001-02,29,TOT,NBA,SF,83,3153,1%,21%,75%,3%,,-2.4,+3.8,109,43,49,0,,0,,770,0,29,61
2001-02,29,IND,NBA,SF,53,1937,1%,28%,70%,1%,,+1.0,+1.9,54,20,31,64,,22,,431,66,18,44
2001-02,29,CHI,NBA,SF,30,1216,,12%,83%,5%,,-7.9,+2.4,55,23,18,37,,13,,339,55,11,17
2002-03,30,CHI,NBA,SF,82,3351,,36%,64%,,,-6.1,-4.2,141,67,77,94,,54,,857,167,39,63
2003-04,31,TOT,NBA,PG-SF,66,2497,70%,14%,15%,1%,,-2.8,+3.5,110,46,52,0,,0,,739,0,20,39
2003-04,31,CHI,NBA,SF,16,529,7%,46%,47%,,,-9.9,-3.4,14,11,12,16,,6,,118,15,4,8
2003-04,31,TOR,NBA,PG,50,1968,87%,6%,6%,1%,,-0.8,+5.1,96,35,40,54,,29,,621,62,16,31
2004-05,32,TOR,NBA,SF,81,2710,,17%,81%,3%,,-3.9,-7.5,78,45,57,74,,36,,489,130,41,52
2005-06,33,TOT,NBA,SF-SG,72,1983,,17%,79%,3%,,-7.6,-3.1,41,36,38,0,,0,,421,0,25,38
2005-06,33,TOR,NBA,SF,46,1236,,8%,88%,4%,,-5.3,-2.6,18,23,24,48,,16,,264,67,15,22
2005-06,33,NYK,NBA,SG,26,747,,33%,65%,1%,,-11.3,-5.3,23,13,14,24,,10,,157,41,10,16
2006-07,34,PHO,NBA,SF,29,246,,20%,58%,23%,,-7.7,-16.5,6,2,1,13,,0,,36,2,0,2
