Player,Sim,1,2,3,4,5,6
Victor Oladipo,,4.9,3.5,1.3,,,
Kentavious Caldwell-Pope,84.5,5.3,2.8,1.8,,,
Rick Mount,83.9,4.6,3.5,1.1,0.7,0.6,
Kelenna Azubuike,80.9,4.1,3.4,1.2,0.7,-0.1,
Earl Tatum,78.1,4.4,2.6,0.7,0.0,,
Keith Jennings,76.8,4.2,2.9,0.6,,,
Al Smith,76.7,4.5,3.3,1.8,0.9,0.6,
Freeman Williams,75.8,4.1,4.0,1.8,0.4,-0.1,-0.2
Walt Kirk,75.6,5.0,2.3,0.4,,,
Mike Barrett,74.4,4.9,2.7,-0.1,,,
Cory Joseph,74.2,4.5,3.5,2.9,0.9,0.0,
