Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1993-94,23,UTA,NBA,SF,6,0,36,6.2,15.4,.400,3.1,4.6,.667,3.1,10.8,.286,9.3,9.3,1.000,6.2,7.7,13.9,4.6,0.0,0.0,1.5,4.6,24.7,,140,109
1994-95,24,UTA,NBA,SF,2,0,13,16.5,28.8,.571,8.2,16.5,.500,8.2,12.3,.667,4.1,8.2,.500,4.1,4.1,8.2,12.3,4.1,0.0,0.0,8.2,45.3,,153,117
1995-96,25,UTA,NBA,SF,18,0,459,7.1,15.1,.468,3.0,6.5,.472,4.0,8.6,.465,3.8,4.6,.816,2.1,7.1,9.1,2.7,2.8,1.1,1.2,5.1,21.0,,125,98
1996-97,26,UTA,NBA,SF,20,20,758,6.5,14.1,.461,2.6,7.4,.356,3.9,6.7,.576,2.3,3.1,.721,1.3,5.4,6.7,2.0,1.5,0.4,1.5,4.3,17.9,,115,109
1997-98,27,UTA,NBA,SF,20,13,698,5.5,11.8,.469,1.8,5.1,.365,3.7,6.7,.548,4.7,6.5,.716,1.0,6.5,7.5,1.8,1.7,0.4,1.4,3.9,17.6,,117,101
1998-99,28,UTA,NBA,SF,11,11,387,7.0,16.5,.426,1.3,5.2,.250,5.7,11.4,.506,3.7,5.2,.722,2.4,7.2,9.6,1.9,2.9,0.3,1.6,5.3,19.1,,105,98
1999-00,29,UTA,NBA,SF,10,10,371,7.1,16.8,.421,1.9,6.6,.289,5.2,10.2,.507,4.6,6.0,.756,1.3,6.3,7.7,3.1,2.4,0.7,2.2,4.0,20.6,,105,105
2000-01,30,UTA,NBA,SF,5,5,214,6.5,14.5,.446,2.6,5.7,.455,3.9,8.8,.441,2.9,3.1,.917,1.0,8.3,9.4,3.9,0.8,0.3,0.5,3.4,18.4,,126,110
2001-02,31,UTA,NBA,SG,4,4,120,4.0,16.1,.250,2.7,6.7,.400,1.3,9.4,.143,1.8,1.8,1.000,2.7,4.9,7.6,3.1,1.8,0.0,4.0,6.7,12.6,,76,103
2003-04,33,LAL,NBA,SF,6,0,16,0.0,10.4,.000,0.0,6.9,.000,0.0,3.5,.000,0.0,0.0,,3.5,0.0,3.5,6.9,3.5,0.0,0.0,6.9,0.0,,53,102
2004-05,34,DEN,NBA,SF,3,0,9,0.0,5.9,.000,0.0,5.9,.000,0.0,0.0,,17.6,17.6,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,,149,118
