Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,23,UTA,NBA,SF,6,0,36,4,10,.400,2,3,.667,2,7,.286,.500,6,6,1.000,4,5,9,3,0,0,1,3,16
1994-95,24,UTA,NBA,SF,2,0,13,4,7,.571,2,4,.500,2,3,.667,.714,1,2,.500,1,1,2,3,1,0,0,2,11
1995-96,25,UTA,NBA,SF,18,0,459,58,124,.468,25,53,.472,33,71,.465,.569,31,38,.816,17,58,75,22,23,9,10,42,172
1996-97,26,UTA,NBA,SF,20,20,758,89,193,.461,36,101,.356,53,92,.576,.554,31,43,.721,18,74,92,27,21,6,20,59,245
1997-98,27,UTA,NBA,SF,20,13,698,69,147,.469,23,63,.365,46,84,.548,.548,58,81,.716,12,81,93,22,21,5,17,49,219
1998-99,28,UTA,NBA,SF,11,11,387,49,115,.426,9,36,.250,40,79,.506,.465,26,36,.722,17,50,67,13,20,2,11,37,133
1999-00,29,UTA,NBA,SF,10,10,371,48,114,.421,13,45,.289,35,69,.507,.478,31,41,.756,9,43,52,21,16,5,15,27,140
2000-01,30,UTA,NBA,SF,5,5,214,25,56,.446,10,22,.455,15,34,.441,.536,11,12,.917,4,32,36,15,3,1,2,13,71
2001-02,31,UTA,NBA,SG,4,4,120,9,36,.250,6,15,.400,3,21,.143,.333,4,4,1.000,6,11,17,7,4,0,9,15,28
2003-04,33,LAL,NBA,SF,6,0,16,0,3,.000,0,2,.000,0,1,.000,.000,0,0,,1,0,1,2,1,0,0,2,0
2004-05,34,DEN,NBA,SF,3,0,9,0,1,.000,0,1,.000,0,0,,.000,3,3,1.000,0,0,0,0,0,0,0,0,3
