Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,357,7833,,33%,61%,6%,,+2.5,+0.9,214,75,61,354,0,40,0,1105,190,30,99
2 seasons,,UTA,NBA,,144,4471,,53%,47%,,,+5.3,+4.2,130,43,50,175,0,35,0,630,119,20,79
1 season,,LAL,NBA,,72,945,,3%,92%,6%,,+1.4,-3.4,23,11,3,48,0,2,0,155,16,1,5
2 seasons,,DEN,NBA,,71,1029,,23%,71%,7%,,-0.3,-3.3,22,10,3,73,0,0,0,163,26,3,11
1 season,,WAS,NBA,,70,1388,,,76%,22%,1%,-3.6,-3.9,39,11,5,58,0,3,0,157,29,6,4
