Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1993-94,23,UTA,NBA,SF,67,1121,11.1,.516,.079,.362,6.4,12.2,9.3,7.0,3.1,1.2,14.5,14.9,,0.4,1.7,2.1,.089,,-1.6,2.3,0.7,0.8
1994-95,24,UTA,NBA,SF,63,860,11.0,.507,.185,.391,6.7,13.4,10.2,5.7,2.9,1.0,13.1,16.9,,0.1,1.3,1.4,.079,,-1.5,1.1,-0.4,0.3
1995-96,25,UTA,NBA,SF,59,577,10.0,.507,.282,.472,6.1,12.8,9.6,7.2,2.7,1.2,17.4,16.5,,0.0,0.8,0.8,.064,,-2.0,1.0,-1.0,0.1
1996-97,26,UTA,NBA,SF,81,2525,13.7,.600,.426,.394,4.1,11.8,8.2,7.3,2.7,0.9,11.4,15.1,,3.9,3.4,7.4,.140,,2.4,1.5,3.9,3.7
1997-98,27,UTA,NBA,SF,82,2219,12.9,.570,.408,.530,4.7,13.0,9.1,7.0,2.2,1.0,11.1,15.2,,3.8,2.2,6.0,.130,,1.7,0.4,2.1,2.3
1998-99,28,UTA,NBA,SF,50,1770,14.1,.572,.314,.365,4.8,12.9,9.2,7.3,2.4,0.6,12.3,16.7,,2.9,2.7,5.6,.151,,1.7,1.5,3.2,2.3
1999-00,29,UTA,NBA,SF,82,2900,15.1,.550,.293,.346,4.3,13.5,9.0,8.9,2.4,0.6,8.8,18.4,,5.1,3.7,8.8,.146,,2.2,1.1,3.3,3.9
2000-01,30,UTA,NBA,SF,78,2473,14.1,.565,.329,.407,4.8,11.6,8.3,10.4,2.1,0.7,12.0,17.5,,4.5,2.3,6.8,.133,,2.4,0.4,2.8,3.0
2001-02,31,UTA,NBA,SG,66,1998,9.8,.493,.387,.240,4.7,13.1,8.9,11.1,1.7,0.8,14.6,17.1,,0.7,1.6,2.3,.055,,-0.6,-0.3,-0.9,0.5
2002-03,32,WAS,NBA,SF,70,1388,9.1,.468,.458,.225,3.7,14.1,8.9,8.2,2.7,0.4,14.1,13.3,,0.0,1.6,1.5,.052,,-1.8,0.6,-1.2,0.3
2003-04,33,LAL,NBA,SF,72,945,11.6,.530,.459,.266,3.8,13.9,8.7,11.4,1.8,0.9,12.0,14.7,,1.1,1.1,2.2,.111,,-0.3,-0.1,-0.4,0.4
2004-05,34,DEN,NBA,SF,70,1026,11.8,.537,.591,.306,5.6,13.6,9.7,10.4,2.2,0.8,10.9,14.0,,1.3,1.3,2.6,.121,,0.6,0.2,0.8,0.7
2005-06,35,DEN,NBA,SF,1,3,16.4,,,,0.0,38.5,19.5,43.2,0.0,0.0,,0.0,,0.0,0.0,0.0,.194,,-4.8,0.9,-3.9,0.0
