Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,23,UTA,NBA,SF,6,0,36,4.0,10.0,.400,2.0,3.0,.667,2.0,7.0,.286,6.0,6.0,1.000,4.0,5.0,9.0,3.0,0.0,0.0,1.0,3.0,16.0
1994-95,24,UTA,NBA,SF,2,0,13,11.1,19.4,.571,5.5,11.1,.500,5.5,8.3,.667,2.8,5.5,.500,2.8,2.8,5.5,8.3,2.8,0.0,0.0,5.5,30.5
1995-96,25,UTA,NBA,SF,18,0,459,4.5,9.7,.468,2.0,4.2,.472,2.6,5.6,.465,2.4,3.0,.816,1.3,4.5,5.9,1.7,1.8,0.7,0.8,3.3,13.5
1996-97,26,UTA,NBA,SF,20,20,758,4.2,9.2,.461,1.7,4.8,.356,2.5,4.4,.576,1.5,2.0,.721,0.9,3.5,4.4,1.3,1.0,0.3,0.9,2.8,11.6
1997-98,27,UTA,NBA,SF,20,13,698,3.6,7.6,.469,1.2,3.2,.365,2.4,4.3,.548,3.0,4.2,.716,0.6,4.2,4.8,1.1,1.1,0.3,0.9,2.5,11.3
1998-99,28,UTA,NBA,SF,11,11,387,4.6,10.7,.426,0.8,3.3,.250,3.7,7.3,.506,2.4,3.3,.722,1.6,4.7,6.2,1.2,1.9,0.2,1.0,3.4,12.4
1999-00,29,UTA,NBA,SF,10,10,371,4.7,11.1,.421,1.3,4.4,.289,3.4,6.7,.507,3.0,4.0,.756,0.9,4.2,5.0,2.0,1.6,0.5,1.5,2.6,13.6
2000-01,30,UTA,NBA,SF,5,5,214,4.2,9.4,.446,1.7,3.7,.455,2.5,5.7,.441,1.9,2.0,.917,0.7,5.4,6.1,2.5,0.5,0.2,0.3,2.2,11.9
2001-02,31,UTA,NBA,SG,4,4,120,2.7,10.8,.250,1.8,4.5,.400,0.9,6.3,.143,1.2,1.2,1.000,1.8,3.3,5.1,2.1,1.2,0.0,2.7,4.5,8.4
2003-04,33,LAL,NBA,SF,6,0,16,0.0,6.8,.000,0.0,4.5,.000,0.0,2.3,.000,0.0,0.0,,2.3,0.0,2.3,4.5,2.3,0.0,0.0,4.5,0.0
2004-05,34,DEN,NBA,SF,3,0,9,0.0,4.0,.000,0.0,4.0,.000,0.0,0.0,,12.0,12.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
