Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,156,3062,.380,15.0,.621,.190,.160,.138,.133,.379,.420,.610,.328,.293,.393,.314,.662,.037,29,.950,.223,.423,2,0
3 seasons,,LAL,NBA,,147,3015,.381,15.0,.622,.191,.160,.138,.134,.378,.422,.614,.331,.289,.396,.313,.661,.037,29,.949,.220,.406,2,0
1 season,,ATL,NBA,,9,47,.300,17.8,.500,.100,.100,.200,.100,.500,.200,.000,.000,.500,.000,.400,1.000,.000,0,1.000,.400,1.000,0,0
