Player,Sim,1,2,3,4,5
Ryan Kelly,,2.2,0.7,0.1,,
Bill Bunting,90.1,2.0,0.7,0.0,,
Gerard King,87.0,2.3,0.5,0.2,,
Joey Dorsey,83.6,1.9,0.8,0.1,0.0,
Bernard Thompson,83.1,2.1,0.9,0.2,0.1,0.0
Ron Bonham,79.2,1.8,0.7,0.2,,
J.J. Anderson,78.7,2.3,0.2,0.1,,
Chris Copeland,78.5,2.1,1.0,-0.1,-0.1,
Jim Holstein,77.5,1.8,0.6,0.2,,
Jim Bradley,77.4,2.3,1.3,0.1,,
Charlie Hardnett,76.2,2.3,1.0,-0.3,,
