Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,22,MIN,NBA,SG,76,1,18.2,2.5,5.9,.424,0.8,2.1,.395,1.7,3.8,.441,.496,0.8,0.9,.871,0.4,1.7,2.1,1.0,0.3,0.1,1.0,0.9,6.6
2010-11,23,MIN,NBA,SG,62,8,19.0,2.6,6.4,.403,0.8,2.0,.397,1.8,4.5,.406,.463,0.7,0.9,.792,0.4,1.3,1.7,1.2,0.5,0.0,0.9,1.4,6.6
2011-12,24,MIN,NBA,SG,51,4,19.1,2.4,5.9,.404,0.7,2.1,.324,1.7,3.8,.448,.462,0.6,0.8,.800,0.3,1.7,1.9,0.6,0.5,0.2,0.5,1.1,6.1
2012-13,25,TOT,NBA,SG,78,21,21.3,2.9,6.8,.427,1.2,3.1,.392,1.7,3.7,.457,.516,0.9,1.0,.907,0.3,1.8,2.1,1.3,0.6,0.0,0.7,1.0,7.9
2012-13,25,MEM,NBA,SG,40,4,16.9,2.0,5.0,.407,1.0,2.4,.423,1.0,2.6,.392,.510,0.4,0.4,.938,0.1,1.2,1.3,1.1,0.4,0.0,0.6,1.0,5.5
2012-13,25,CLE,NBA,SG,38,17,25.9,3.8,8.7,.439,1.4,3.8,.371,2.4,4.9,.492,.520,1.4,1.6,.898,0.5,2.5,3.0,1.6,0.8,0.1,0.9,1.1,10.4
2013-14,26,DAL,NBA,SG,45,1,8.7,1.2,2.8,.437,0.6,1.3,.424,0.7,1.5,.448,.536,0.2,0.2,.909,0.2,0.8,1.0,0.4,0.4,0.0,0.2,0.7,3.2
2014-15,27,LAL,NBA,SG,65,36,25.8,3.9,9.5,.412,1.4,3.7,.370,2.5,5.8,.439,.485,0.8,1.0,.813,0.5,2.8,3.2,1.6,0.5,0.0,0.8,1.2,10.0
2015-16,28,BRK,NBA,SG,76,41,21.3,2.9,7.4,.389,1.3,3.5,.358,1.6,3.9,.416,.474,0.7,0.8,.857,0.3,2.0,2.3,1.1,0.6,0.1,0.6,1.1,7.7
2016-17,29,MIA,NBA,SG,30,10,27.1,4.1,10.0,.411,2.1,6.3,.337,2.0,3.6,.541,.518,0.8,0.9,.893,0.2,1.8,2.0,1.5,0.8,0.1,0.3,1.2,11.2
