Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2009-10,22,MIN,NBA,SG,76,1384,1%,98%,2%,,,-7.3,+4.2,44,14,16,39,,7,,158,32,6,24
2010-11,23,MIN,NBA,SG,62,1181,2%,97%,1%,,,-8.6,-2.2,28,18,7,39,,2,,170,22,5,18
2011-12,24,MIN,NBA,SG,51,973,16%,76%,8%,,,-0.4,+2.4,15,6,5,30,,2,,80,16,5,8
2012-13,25,TOT,NBA,SG,78,1661,6%,90%,4%,,,+0.1,+0.6,32,13,12,0,,0,0,234,0,5,26
2012-13,25,MEM,NBA,SG,40,676,3%,92%,6%,,,+4.5,-0.3,11,8,5,19,,2,0,91,5,0,9
2012-13,25,CLE,NBA,SG,38,985,8%,90%,3%,,,-2.7,+3.5,21,5,7,23,,3,1,143,22,5,17
2013-14,26,DAL,NBA,SG,45,393,,65%,35%,,,-2.0,-4.9,5,5,1,20,1,0,4,45,5,2,5
2014-15,27,LAL,NBA,SG,65,1675,3%,94%,3%,,,-3.6,+6.0,29,18,3,45,2,2,4,233,21,3,31
2015-16,28,BRK,NBA,SG,76,1615,,92%,8%,,,-10.4,-4.7,24,16,5,40,4,1,1,187,19,3,24
2016-17,29,MIA,NBA,SG,30,814,16%,67%,17%,,,-1.4,+1.3,3,4,3,17,1,1,2,107,4,1,8
