Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2009-10,22,MIN,NBA,SG,76,1,1384,6.9,16.2,.424,2.3,5.8,.395,4.5,10.3,.441,2.2,2.5,.871,1.2,4.5,5.7,2.7,0.7,0.2,2.7,2.6,18.2,,101,115
2010-11,23,MIN,NBA,SG,62,8,1181,6.7,16.7,.403,2.0,5.1,.397,4.7,11.6,.406,1.8,2.2,.792,1.1,3.5,4.6,3.0,1.2,0.1,2.2,3.6,17.3,,100,115
2011-12,24,MIN,NBA,SG,51,4,973,6.5,16.0,.404,1.9,5.7,.324,4.6,10.3,.448,1.7,2.1,.800,0.7,4.5,5.2,1.7,1.4,0.5,1.4,3.0,16.4,,100,109
2012-13,25,TOT,NBA,SG,78,21,1661,7.2,16.9,.427,3.0,7.6,.392,4.2,9.2,.457,2.2,2.4,.907,0.8,4.5,5.3,3.3,1.4,0.1,1.8,2.6,19.6,,111,109
2012-13,25,MEM,NBA,SG,40,4,676,6.5,16.0,.407,3.3,7.8,.423,3.2,8.2,.392,1.2,1.3,.938,0.4,3.8,4.2,3.4,1.3,0.1,1.9,3.1,17.5,,107,105
2012-13,25,CLE,NBA,SG,38,17,985,7.7,17.4,.439,2.8,7.6,.371,4.9,9.9,.492,2.8,3.1,.898,1.1,5.0,6.0,3.3,1.5,0.1,1.7,2.3,20.9,,113,112
2013-14,26,DAL,NBA,SG,45,1,393,7.2,16.5,.437,3.3,7.7,.424,3.9,8.7,.448,1.3,1.4,.909,1.0,4.6,5.6,2.5,2.1,0.3,1.4,4.3,18.9,,110,110
2014-15,27,LAL,NBA,SG,65,36,1675,7.7,18.8,.412,2.7,7.4,.370,5.0,11.4,.439,1.6,2.0,.813,0.9,5.5,6.4,3.2,1.0,0.1,1.5,2.3,19.8,,103,114
2015-16,28,BRK,NBA,SG,76,41,1615,6.8,17.5,.389,3.0,8.4,.358,3.8,9.1,.416,1.7,2.0,.857,0.6,4.8,5.4,2.6,1.5,0.2,1.4,2.6,18.3,,101,113
2016-17,29,MIA,NBA,SG,30,10,814,7.6,18.5,.411,4.0,11.8,.337,3.7,6.8,.541,1.6,1.7,.893,0.4,3.3,3.7,2.7,1.4,0.2,0.6,2.2,20.8,,112,110
