Season,Team,Lg,Salary
2010-11,Washington Wizards,NBA,"$1,204,560"
2011-12,Washington Wizards,NBA,"$1,294,920"
2012-13,Washington Wizards,NBA,"$1,385,280"
2013-14,Washington Wizards,NBA,"$2,350,820"
2014-15,Utah Jazz,NBA,"$5,000,000"
2015-16,Utah Jazz,NBA,"$4,775,000"
