Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2010-11,23,WAS,NBA,PF,65,1063,,2%,23%,75%,,-7.4,+0.9,8,11,19,54,,9,,78,51,16,9
2011-12,24,WAS,NBA,PF,50,1261,,,3%,96%,1%,-6.3,-0.5,23,21,14,69,,8,,94,41,13,12
2012-13,25,WAS,NBA,PF,48,887,,,15%,85%,,-9.2,-8.0,14,7,10,40,,8,0,93,30,4,17
2013-14,26,WAS,NBA,PF,72,1553,,,9%,91%,,-1.3,-4.0,22,18,17,65,0,9,1,157,37,10,22
2014-15,27,UTA,NBA,PF,79,1564,,,,95%,5%,+0.8,+1.0,40,30,18,70,0,12,0,204,63,10,21
2015-16,28,UTA,NBA,PF,79,1632,,,,96%,4%,+2.5,+1.0,26,19,36,62,2,20,3,210,42,10,18
2016-17,29,BRK,NBA,PF,44,1161,,,,98%,2%,-12.4,-7.6,14,48,17,32,0,9,1,250,39,12,26
