Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2010-11,23,WAS,NBA,PF,65,14,1063,6.7,12.2,.549,0.0,0.0,.000,6.7,12.1,.552,3.3,4.9,.673,4.7,7.4,12.1,1.7,1.4,2.0,1.8,5.5,16.7,,118,109
2011-12,24,WAS,NBA,PF,50,32,1261,7.4,14.0,.531,0.0,0.1,.500,7.4,13.9,.531,2.3,3.8,.602,4.9,8.5,13.4,1.6,2.0,1.8,2.4,5.7,17.2,,109,104
2012-13,25,WAS,NBA,PF,48,14,887,6.3,12.9,.491,0.0,0.3,.000,6.3,12.6,.502,2.3,4.2,.556,5.8,8.3,14.0,2.3,1.9,0.9,1.8,5.6,15.0,,109,102
2013-14,26,WAS,NBA,PF,72,45,1553,7.4,13.4,.551,0.0,0.1,.000,7.4,13.3,.554,1.6,2.5,.618,4.9,7.6,12.6,2.1,1.4,1.5,1.9,4.3,16.3,,114,104
2014-15,27,UTA,NBA,PF,79,5,1564,7.7,15.8,.487,1.0,2.9,.345,6.7,12.9,.518,2.9,5.0,.581,4.7,8.8,13.5,2.8,1.5,1.4,3.0,4.9,19.3,,107,104
2015-16,28,UTA,NBA,PF,79,2,1632,6.1,12.5,.490,0.4,1.3,.293,5.8,11.2,.513,2.3,3.4,.670,5.4,9.2,14.6,2.7,1.9,1.3,2.6,5.5,15.0,,109,102
2016-17,29,BRK,NBA,PF,45,43,1182,7.5,14.5,.519,0.6,2.0,.280,7.0,12.5,.558,2.1,3.1,.679,3.8,11.6,15.3,4.0,2.4,0.8,3.3,3.9,17.7,,107,107
