Player,Sim,1,2,3,4,5,6
Trevor Booker,,4.3,4.3,3.6,3.0,2.6,2.3
Ollie Johnson,95.4,4.8,4.1,3.6,2.9,2.6,2.0
Jason Thompson,93.7,4.0,3.9,3.6,2.9,2.7,2.7
Cliff Robinson,93.1,4.4,3.6,3.5,3.1,2.9,2.5
Pat Cummings,92.6,4.2,4.0,3.3,2.7,2.5,1.8
Ryan Gomes,91.3,4.8,4.2,3.1,2.5,2.5,2.4
Stromile Swift,90.5,4.8,3.7,3.3,2.9,2.5,1.9
Alvin Scott,89.9,4.4,4.3,4.0,3.8,2.9,1.7
Kurt Rambis,88.6,4.3,4.3,4.1,3.9,2.3,1.5
Sam Mitchell,88.4,5.1,5.1,3.7,2.8,2.3,2.2
Chris Gatling,88.1,4.6,4.5,3.9,3.9,3.1,2.0
