Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,24,HOU,NBA,SG,7,0,141,11,36,.306,6,23,.261,5,13,.385,.389,4,8,.500,2,17,19,8,3,2,7,16,32
2007-08,25,HOU,NBA,SG,5,0,44,1,14,.071,0,6,.000,1,8,.125,.071,2,2,1.000,1,1,2,4,2,1,4,3,4
