Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,21,UTA,NBA,PG,80,47,2307,8.0,19.1,.421,2.2,5.2,.416,5.9,13.9,.423,2.2,3.2,.704,0.8,3.8,4.6,8.5,1.4,0.4,3.4,5.5,20.5,,103,110
2006-07,22,UTA,NBA,PG,80,80,2950,8.8,19.2,.456,1.5,4.5,.322,7.3,14.7,.498,4.0,5.3,.767,0.7,4.0,4.7,13.2,1.4,0.2,4.4,4.5,23.0,,111,110
2007-08,23,UTA,NBA,PG,82,82,3059,9.5,18.8,.507,1.4,3.5,.395,8.1,15.3,.533,5.6,6.9,.803,0.6,3.5,4.1,14.5,1.5,0.4,4.7,3.4,26.0,,118,110
2008-09,24,UTA,NBA,PG,68,68,2505,9.5,20.2,.471,1.4,4.6,.310,8.1,15.6,.518,6.7,7.9,.849,0.5,3.5,4.0,14.9,1.5,0.4,4.7,2.8,27.2,,116,111
2009-10,25,UTA,NBA,PG,76,76,2802,9.0,19.2,.469,1.8,4.7,.371,7.3,14.5,.501,6.1,7.6,.801,0.9,4.6,5.5,14.6,1.8,0.3,4.6,3.8,25.9,,116,107
2010-11,26,TOT,NBA,PG,65,65,2465,9.2,20.9,.439,2.3,6.8,.331,6.9,14.1,.491,7.5,8.8,.845,0.9,4.7,5.6,14.3,1.7,0.3,4.9,4.1,28.1,,114,112
2010-11,26,UTA,NBA,PG,53,53,2009,9.7,21.2,.458,2.3,6.8,.345,7.3,14.4,.511,7.9,9.3,.853,0.8,4.5,5.4,13.5,1.7,0.3,4.9,4.0,29.6,,116,113
2010-11,26,NJN,NBA,PG,12,12,456,6.9,19.8,.349,1.9,6.9,.271,5.0,12.9,.391,5.4,6.8,.793,0.9,5.5,6.4,17.9,1.8,0.4,5.0,4.4,21.1,,103,110
2011-12,27,NJN,NBA,PG,55,55,1999,10.4,25.6,.407,3.1,9.1,.336,7.4,16.5,.446,6.8,8.1,.843,0.6,4.3,4.9,12.8,1.8,0.5,5.8,3.2,30.7,,106,111
2012-13,28,BRK,NBA,PG,78,78,2842,9.4,21.4,.440,3.2,8.5,.378,6.2,12.9,.482,6.0,7.0,.859,0.6,3.9,4.4,11.5,1.4,0.6,4.1,3.7,28.1,,118,109
2013-14,29,BRK,NBA,PG,64,58,2059,8.2,18.3,.450,2.5,6.8,.366,5.7,11.4,.500,4.4,5.5,.801,0.4,3.9,4.3,10.0,2.4,0.3,3.6,3.8,23.3,,112,109
2014-15,30,BRK,NBA,PG,68,55,2114,7.3,18.9,.387,2.1,5.8,.367,5.2,13.1,.395,4.9,5.9,.834,0.7,5.1,5.8,11.0,1.6,0.4,3.8,3.8,21.6,,105,109
2015-16,31,DAL,NBA,PG,65,63,2106,7.8,18.7,.414,2.3,6.8,.344,5.4,11.9,.454,4.3,5.0,.869,0.5,4.1,4.6,9.1,1.5,0.3,3.6,3.7,22.2,,105,109
2016-17,32,DAL,NBA,PG,37,37,1112,8.8,20.4,.432,2.8,8.1,.351,6.0,12.4,.485,3.2,3.9,.817,0.6,4.1,4.7,12.4,0.9,0.1,4.2,4.2,23.6,,108,113
