Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2006-07,22,UTA,NBA,PG,17,657,18.9,.535,.211,.300,1.6,11.5,6.5,39.1,2.1,0.6,18.2,25.5,,1.0,0.5,1.5,.109,,2.5,0.8,3.4,0.9
2007-08,23,UTA,NBA,PG,12,513,21.6,.611,.306,.361,3.5,6.3,4.8,40.6,0.7,0.6,14.9,22.0,,1.9,0.0,1.9,.182,,5.8,-1.0,4.8,0.9
2008-09,24,UTA,NBA,PG,5,211,18.8,.574,.357,.586,2.1,8.5,5.2,43.3,2.2,0.8,19.3,22.8,,0.4,0.0,0.4,.099,,1.6,0.4,2.0,0.2
2009-10,25,UTA,NBA,PG,10,398,23.5,.614,.342,.745,1.2,6.9,4.0,41.0,1.3,0.8,13.2,25.6,,1.7,-0.1,1.6,.192,,5.0,-1.1,4.0,0.6
2012-13,28,BRK,NBA,PG,7,292,20.6,.572,.406,.425,0.4,8.8,4.5,34.6,1.3,1.0,14.3,23.7,,0.8,0.2,1.0,.169,,4.8,-1.3,3.4,0.4
2013-14,29,BRK,NBA,PG,12,428,14.6,.506,.349,.296,2.0,9.6,5.6,28.0,1.7,0.5,13.6,22.7,,0.4,0.2,0.5,.061,,0.1,0.7,0.8,0.3
2014-15,30,BRK,NBA,PG,6,192,12.9,.493,.377,.101,1.7,19.2,10.4,28.6,2.1,0.0,18.2,21.0,,0.0,0.2,0.2,.039,,-1.4,2.2,0.9,0.1
2015-16,31,DAL,NBA,PG,3,49,1.2,.417,.389,.000,0.0,5.0,2.4,26.5,1.1,0.0,28.0,23.6,,-0.2,-0.1,-0.3,-0.254,,-11.3,-0.5,-11.7,-0.1
