Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,26,LAC,NBA,PG,81,2831,92%,8%,,,,-5.3,-6.8,73,25,15,52,,6,,993,51,10,30
2001-02,27,LAC,NBA,PG,81,3030,96%,4%,,,,-1.5,-3.8,81,34,32,64,,20,,1088,63,11,52
2002-03,28,POR,NBA,PG,75,1311,85%,15%,,,,-5.9,-13.3,43,17,15,35,,10,,367,27,11,27
2003-04,29,TOT,NBA,SG-PG,70,2365,64%,36%,,,,-0.6,+2.5,80,27,13,0,,0,,916,0,9,38
2003-04,29,POR,NBA,SG,39,1269,34%,66%,,,,-2.7,-1.6,36,19,6,25,,3,,431,27,6,20
2003-04,29,CLE,NBA,PG,31,1096,100%,,,,,+1.8,+6.7,44,8,7,17,,3,,485,22,3,18
2004-05,30,CLE,NBA,PG,76,2651,100%,,,,,+0.2,-1.9,73,29,15,52,,6,,812,55,17,33
2005-06,31,NJN,NBA,SG,28,486,15%,85%,,,,-17.4,-21.4,20,6,3,11,,0,,118,12,3,5
2006-07,32,CHA,NBA,PG,38,702,65%,35%,1%,,,-7.9,-5.0,25,10,7,26,,3,,273,13,3,7
2007-08,33,CHA,NBA,PG,54,1410,35%,65%,,,,-7.8,-4.3,45,19,11,49,,9,,500,11,2,7
