Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2007-08,18,OKLAHOMA,33,,184,324,0,2,116,197,,301,61,33,28,76,,484,.568,.000,.589,,14.7,9.1,1.8
2008-09,19,OKLAHOMA,35,,300,459,3,8,191,324,,504,80,39,41,116,,794,.654,.375,.590,,22.7,14.4,2.3
