Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,21,LAC,NBA,PF,82,82,3112,8.1,15.9,.506,0.1,0.3,.292,8.0,15.6,.510,5.2,8.0,.642,3.1,8.3,11.4,3.6,0.7,0.5,2.6,2.9,21.3
2011-12,22,LAC,NBA,PF,66,66,2392,8.4,15.4,.549,0.0,0.2,.125,8.4,15.1,.556,3.7,7.0,.521,3.3,7.5,10.8,3.2,0.8,0.7,2.3,3.3,20.6
2012-13,23,LAC,NBA,PF,80,80,2598,8.0,14.9,.538,0.1,0.4,.179,7.9,14.5,.548,3.9,5.9,.660,2.6,6.6,9.2,4.1,1.3,0.7,2.6,3.2,20.0
2013-14,24,LAC,NBA,PF,80,80,2863,9.0,17.1,.528,0.2,0.6,.273,8.9,16.5,.537,6.1,8.5,.715,2.4,7.1,9.5,3.9,1.2,0.6,2.8,3.3,24.3
2014-15,25,LAC,NBA,PF,67,67,2356,8.8,17.5,.502,0.2,0.4,.400,8.6,17.1,.504,4.8,6.5,.728,1.9,5.8,7.8,5.4,1.0,0.5,2.3,3.0,22.4
2015-16,26,LAC,NBA,PF,35,35,1170,9.3,18.6,.499,0.2,0.6,.333,9.1,18.0,.504,4.3,6.0,.727,1.6,7.5,9.0,5.2,0.9,0.5,2.6,2.9,23.0
2016-17,27,LAC,NBA,PF,30,30,991,8.6,17.7,.489,0.2,0.8,.217,8.5,16.9,.502,5.9,7.8,.753,2.3,7.2,9.5,5.0,1.2,0.5,2.7,2.8,23.4
