Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,21,LAC,NBA,PF,1,0,14:39,4,6,.667,0,0,,0,0,,2,5,5,0,0,0,0,8
2011-12,22,LAC,NBA,PF,1,1,31:26,9,12,.750,1,2,.500,3,6,.500,3,8,3,2,0,1,3,22
2012-13,23,LAC,NBA,PF,1,1,27:24,9,11,.818,0,0,,1,2,.500,2,3,3,2,1,0,3,19
2013-14,24,LAC,NBA,PF,1,1,31:56,19,23,.826,0,2,.000,0,0,,4,6,1,2,0,2,4,38
2014-15,25,LAC,NBA,PF,,0,,,,,,,,,,,,,,,,,,
