Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,22,PHI,NBA,SG,53,767,37%,61%,2%,,,-3.8,-1.4,25,22,12,32,,9,,112,38,6,24
2004-05,23,PHI,NBA,SG,57,1066,48%,52%,,,,-6.1,-7.2,32,25,18,61,,10,,225,50,9,20
2005-06,24,PHI,NBA,SG,10,153,48%,52%,,,,-8.3,-6.6,7,4,1,3,,1,,13,1,1,2
2006-07,25,PHI,NBA,SG,74,1842,6%,87%,7%,,,-6.7,-6.5,43,28,35,61,,21,,240,50,11,30
2007-08,26,PHI,NBA,SG,74,1970,,91%,9%,,,-0.9,-2.0,48,36,25,56,,15,,326,74,24,54
2008-09,27,PHI,NBA,SG,81,1828,,93%,7%,,,+0.4,+0.9,27,23,14,79,,7,,345,46,17,38
2009-10,28,PHI,NBA,SG,73,1553,20%,78%,2%,,,-4.6,+0.2,31,21,15,56,,7,,359,51,12,16
2010-11,29,NOH,NBA,SG,77,1674,2%,88%,10%,,,-1.3,-3.5,29,18,20,70,,11,,164,41,11,31
2011-12,30,ATL,NBA,SG,53,922,1%,96%,4%,,,-3.8,-10.7,13,12,8,31,,6,,91,26,6,6
2012-13,31,LAC,NBA,SG,72,1188,3%,97%,,,,+4.4,-3.7,13,7,11,41,,7,1,130,16,5,16
2013-14,32,LAC,NBA,SG,55,869,21%,76%,3%,,,+5.1,-2.6,17,8,8,42,1,3,2,125,14,0,7
2014-15,33,ORL,NBA,SG,52,951,30%,51%,19%,,,-4.6,+1.8,29,12,7,21,4,3,7,161,16,4,10
