Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,36,12,539,74,177,.418,11,43,.256,63,134,.470,.449,27,38,.711,7,39,46,32,12,5,22,60,186
3 seasons,,PHI,NBA,,17,12,353,51,120,.425,7,25,.280,44,95,.463,.454,19,27,.704,5,18,23,22,6,5,16,37,128
2 seasons,,LAC,NBA,,8,0,39,3,8,.375,1,5,.200,2,3,.667,.438,4,4,1.000,0,10,10,3,4,0,1,3,11
1 season,,NOH,NBA,,6,0,84,14,36,.389,2,9,.222,12,27,.444,.417,4,7,.571,1,4,5,4,2,0,3,14,34
1 season,,ATL,NBA,,5,0,63,6,13,.462,1,4,.250,5,9,.556,.500,0,0,,1,7,8,3,0,0,2,6,13
