Blocks
1992-93 NBA 271 (4th)
1993-94 NBA 188 (6th)
1994-95 NBA 225 (5th)
1995-96 NBA 189 (6th)
1996-97 NBA 189 (4th)
1998-99 NBA 180 (1st)
1999-00 NBA 294 (1st)
2001-02 NBA 186 (5th)
2005-06 NBA 173 (6th)
2006-07 NBA 178 (6th)
Career NBA 2356 (11th)
Career 2356 (12th)
