Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1992-93,22,CHH,NBA,C,9,367,19.1,.566,.014,.628,8.9,19.8,14.3,5.9,0.9,5.3,16.4,27.1,,0.4,0.6,1.0,.125,,-0.4,1.7,1.3,0.3
1994-95,24,CHH,NBA,C,4,174,21.3,.580,.140,.754,10.0,31.1,19.9,12.6,1.0,6.1,15.6,24.7,,0.3,0.3,0.6,.176,,-0.2,5.7,5.4,0.3
1995-96,25,MIA,NBA,C,3,92,13.6,.571,.000,.800,3.8,20.4,11.8,9.7,1.2,2.8,25.3,32.1,,-0.1,0.0,-0.1,-0.067,,-9.0,5.1,-3.9,0.0
1996-97,26,MIA,NBA,C,17,630,15.9,.529,.037,.711,8.2,23.2,15.8,6.4,1.0,5.9,19.7,27.1,,-0.7,1.6,1.0,.073,,-3.3,3.1,-0.1,0.3
1997-98,27,MIA,NBA,C,4,138,23.1,.560,.000,.518,9.0,21.0,15.0,8.7,1.2,5.9,10.4,27.7,,0.3,0.2,0.5,.173,,-0.2,2.5,2.3,0.2
1998-99,28,MIA,NBA,C,5,194,25.8,.571,.000,.671,4.6,21.8,13.3,5.6,2.5,6.1,11.3,28.8,,0.4,0.3,0.7,.184,,0.3,3.1,3.4,0.3
1999-00,29,MIA,NBA,C,10,376,23.8,.542,.006,.611,9.8,21.9,15.8,8.6,0.3,7.1,10.8,29.3,,0.7,1.0,1.7,.217,,2.4,1.8,4.2,0.6
2000-01,30,MIA,NBA,C,3,91,12.6,.525,.000,.760,4.1,17.3,10.7,6.8,0.0,4.2,13.0,20.3,,0.0,0.0,0.0,.012,,-6.2,1.8,-4.3,-0.1
2004-05,34,MIA,NBA,C,15,254,17.6,.680,.000,1.182,11.0,21.4,16.8,3.2,1.0,9.8,24.8,16.8,,0.3,0.7,0.9,.178,,-1.3,5.4,4.1,0.4
2005-06,35,MIA,NBA,C,21,226,17.5,.721,.000,1.135,9.4,22.1,16.0,2.2,1.2,8.9,23.5,15.2,,0.4,0.6,1.0,.204,,-1.5,4.4,2.9,0.3
2006-07,36,MIA,NBA,C,4,55,20.0,.748,.000,1.182,2.1,16.1,8.9,3.6,0.0,4.3,5.6,15.2,,0.2,0.0,0.2,.177,,-0.3,1.2,0.9,0.0
