Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,189,3446,,,,23%,77%,-15.0,-4.8,83,51,53,141,0,24,1,331,90,13,71
2 seasons,,CHA,NBA,,118,2893,,,,26%,74%,-14.5,-2.3,73,37,38,127,0,21,1,292,85,13,57
1 season,,LAC,NBA,,27,167,,,,,100%,-12.9,-20.8,4,2,7,16,0,7,0,16,2,0,6
2 seasons,,OKC,NBA,,26,139,,,,21%,79%,-16.5,-21.1,3,3,6,14,0,3,0,3,5,0,3
1 season,,PHI,NBA,,18,247,,,,,100%,-21.3,-11.3,3,9,2,18,0,1,0,20,4,0,5
