Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,75,598,.516,4.8,.994,.535,.283,.119,.057,.006,.519,.635,.422,.368,.222,.000,.671,.126,18,,.000,,0,0
1 season,,SEA,NBA,,38,271,.568,4.8,.986,.514,.324,.108,.041,.014,.575,.632,.583,.375,.333,.000,.667,.135,10,,.000,,0,0
1 season,,MEM,NBA,,33,286,.500,4.9,1.000,.538,.256,.141,.064,.000,.500,.690,.250,.364,.200,,.692,.115,8,,,,0,0
1 season,,CHA,NBA,,4,41,.143,3.4,1.000,.714,.143,.000,.143,.000,.143,.200,.000,,.000,,.000,.143,0,,,,0,0
