Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1995-96,22,SEA,NBA,PG,43,1,389,5.5,13.1,.420,0.3,1.3,.200,5.3,11.8,.444,3.8,6.4,.592,1.2,4.5,5.7,9.6,3.7,0.0,5.0,7.0,15.1,,95,101
1996-97,23,SEA,NBA,PG,67,0,775,5.1,11.2,.451,0.3,1.0,.267,4.8,10.2,.470,3.2,4.5,.712,1.2,3.6,4.8,10.9,2.5,0.2,3.3,6.4,13.6,,111,105
1997-98,24,TOT,NBA,PG,64,0,918,4.6,10.6,.429,0.1,1.0,.118,4.5,9.7,.461,2.8,4.1,.690,1.1,3.6,4.7,10.2,3.5,0.3,3.6,6.6,12.1,,100,105
1997-98,24,SEA,NBA,PG,17,0,74,7.2,16.6,.435,0.0,0.7,.000,7.2,15.9,.455,3.6,7.2,.500,0.0,2.9,2.9,9.4,0.0,0.7,8.7,10.8,18.1,,77,111
1997-98,24,PHI,NBA,PG,47,0,844,4.3,10.1,.429,0.1,1.0,.125,4.2,9.1,.462,2.8,3.8,.721,1.2,3.6,4.8,10.3,3.8,0.3,3.2,6.2,11.6,,104,104
1998-99,25,PHI,NBA,PG,48,48,1716,4.7,11.0,.428,0.2,0.7,.238,4.5,10.3,.440,3.5,4.7,.733,0.8,4.3,5.1,9.5,3.2,0.0,3.5,4.7,13.0,,102,99
1999-00,26,PHI,NBA,PG,82,80,2866,4.6,10.8,.430,0.2,0.8,.244,4.4,10.0,.446,2.3,3.2,.712,0.8,4.0,4.7,11.3,2.5,0.1,2.9,4.4,11.8,,105,102
2000-01,27,PHI,NBA,PG,50,50,1740,5.5,13.2,.418,0.2,0.6,.263,5.4,12.7,.425,3.7,4.7,.792,0.8,4.2,5.1,11.2,2.3,0.2,3.8,3.7,15.0,,103,101
2001-02,28,PHI,NBA,PG,61,61,2225,6.7,15.1,.442,0.1,0.7,.111,6.6,14.5,.457,4.4,5.5,.806,0.8,4.4,5.2,9.7,2.3,0.2,3.3,4.1,17.9,,106,102
2002-03,29,PHI,NBA,PG,82,82,3108,6.1,13.5,.452,0.1,0.5,.219,6.0,13.0,.462,5.5,6.4,.858,1.2,3.9,5.1,9.2,2.2,0.2,3.3,4.0,17.8,,112,105
2003-04,30,PHI,NBA,PG,82,82,2966,5.4,13.1,.413,0.0,0.3,.111,5.4,12.8,.420,4.6,5.8,.797,1.1,4.0,5.2,10.3,1.8,0.1,3.4,3.9,15.5,,104,105
2004-05,31,CLE,NBA,SG,81,15,1844,3.6,9.5,.382,0.4,1.3,.289,3.2,8.2,.397,1.7,2.3,.738,1.1,3.4,4.5,9.2,1.9,0.5,2.6,5.5,9.3,,101,108
2005-06,32,CLE,NBA,PG,82,82,2351,3.7,9.1,.409,0.0,0.2,.100,3.7,8.8,.416,1.5,2.1,.688,0.9,3.6,4.5,7.9,1.7,0.4,2.6,5.0,8.9,,98,108
2006-07,33,CLE,NBA,PG,82,45,1929,3.7,8.9,.417,0.0,0.1,.000,3.7,8.8,.422,2.0,3.1,.637,1.0,4.2,5.2,9.0,1.5,0.4,3.0,5.1,9.4,,99,104
2007-08,34,CLE,NBA,PG,22,5,305,1.0,6.6,.158,0.0,0.3,.000,1.0,6.3,.167,1.7,3.8,.455,0.7,2.8,3.5,7.3,1.7,0.7,1.7,5.2,3.8,,77,109
