Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,20,MEM,NBA,SF,78,43,2103,5.5,13.0,.422,0.9,2.4,.364,4.6,10.6,.436,2.6,3.6,.727,1.6,4.4,6.0,1.7,1.2,1.3,2.4,3.3,14.5
2007-08,21,MEM,NBA,SF,81,81,3000,7.5,16.3,.461,1.6,4.6,.346,5.9,11.6,.507,3.0,3.8,.785,1.7,4.3,6.0,1.9,1.3,0.9,2.3,2.8,19.6
2008-09,22,MEM,NBA,SF,79,78,2945,7.0,15.4,.453,1.0,3.0,.351,6.0,12.5,.477,3.2,4.2,.767,1.3,4.0,5.3,1.7,1.2,0.7,2.5,2.7,18.3
2009-10,23,MEM,NBA,SF,80,80,3175,6.8,14.6,.466,0.7,2.3,.327,6.1,12.3,.492,3.4,4.5,.753,1.3,4.0,5.4,1.7,1.3,0.7,1.9,2.3,17.8
2010-11,24,MEM,NBA,SF,54,54,2152,6.8,14.5,.471,1.0,2.4,.396,5.9,12.1,.486,3.2,4.0,.805,1.4,4.2,5.6,2.6,1.5,1.0,2.3,2.2,17.9
2011-12,25,MEM,NBA,SF,65,65,2422,7.2,15.9,.455,0.8,2.6,.312,6.4,13.3,.482,3.1,3.9,.791,1.9,4.3,6.2,2.2,1.4,0.8,2.4,2.1,18.3
2012-13,26,TOT,NBA,SF,75,74,2687,7.0,16.8,.416,1.1,3.5,.323,5.9,13.3,.440,3.2,4.0,.814,1.3,4.9,6.2,2.7,1.5,0.7,2.7,2.4,18.3
2012-13,26,MEM,NBA,SF,42,42,1541,6.6,16.1,.408,0.9,3.0,.310,5.6,13.1,.431,2.8,3.6,.776,1.3,4.5,5.8,2.5,1.3,0.7,2.4,2.0,16.9
2012-13,26,TOR,NBA,SF,33,32,1146,7.5,17.7,.425,1.4,4.1,.336,6.2,13.6,.452,3.7,4.4,.856,1.4,5.3,6.7,3.0,1.8,0.7,3.0,3.0,20.2
2013-14,27,TOT,NBA,SF,73,73,2531,7.6,16.8,.455,0.9,2.8,.330,6.7,14.0,.481,4.5,5.5,.822,1.6,4.6,6.2,3.0,1.4,0.8,3.2,2.4,20.7
2013-14,27,TOR,NBA,SF,18,18,639,7.3,18.9,.388,1.2,3.3,.373,6.1,15.5,.391,3.8,5.0,.773,1.6,5.9,7.5,2.3,1.6,1.3,3.3,2.6,19.7
2013-14,27,SAC,NBA,SF,55,55,1892,7.7,16.1,.482,0.8,2.6,.312,6.9,13.4,.516,4.8,5.7,.836,1.6,4.2,5.8,3.2,1.3,0.6,3.1,2.4,21.1
2014-15,28,SAC,NBA,SF,68,67,2408,7.6,16.7,.455,1.2,3.3,.359,6.4,13.4,.479,5.0,5.9,.858,1.5,4.5,6.0,3.7,1.1,0.6,2.7,2.3,21.4
2015-16,29,SAC,NBA,SF,70,70,2379,7.1,15.2,.463,1.1,3.3,.344,5.9,12.0,.495,3.0,3.8,.780,1.6,5.3,6.9,1.8,1.5,0.8,2.1,2.8,18.2
2016-17,30,SAC,NBA,SF,30,30,1013,7.1,15.7,.455,1.5,4.0,.372,5.7,11.7,.483,4.2,4.9,.855,1.2,5.5,6.8,2.9,1.6,0.9,2.6,2.8,20.0
