Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2006-07,20,MEM,NBA,SF,78,2103,,,82%,14%,4%,-3.2,+5.2,37,46,57,87,,24,,221,93,23,53
2007-08,21,MEM,NBA,SF,81,3000,,,61%,33%,5%,-8.5,-7.2,71,80,39,114,,17,,364,134,27,50
2008-09,22,MEM,NBA,SF,79,2945,,,66%,30%,4%,-7.7,-7.6,70,76,57,102,,25,,307,153,26,82
2009-10,23,MEM,NBA,SF,80,3175,,,85%,15%,,-0.0,+8.0,54,67,48,97,,22,,336,192,37,92
2010-11,24,MEM,NBA,SF,54,2152,,,90%,10%,,+3.1,+1.3,58,45,32,60,,15,,338,91,17,42
2011-12,25,MEM,NBA,SF,65,2422,,,77%,22%,1%,+2.3,-0.2,62,63,36,56,,15,,329,113,28,75
2012-13,26,TOT,NBA,SF,75,2687,,,78%,13%,8%,+4.4,+4.3,91,68,39,0,,0,0,443,0,28,84
2012-13,26,MEM,NBA,SF,42,1541,,,94%,6%,,+5.6,+1.5,53,36,15,34,,9,2,242,70,15,56
2012-13,26,TOR,NBA,SF,33,1146,,,58%,23%,19%,+2.7,+6.1,38,32,24,35,,14,4,201,56,13,28
2013-14,27,TOT,NBA,SF,73,2531,,8%,77%,15%,,-1.7,-2.8,87,96,41,0,0,0,0,469,0,28,79
2013-14,27,TOR,NBA,SF,18,639,,1%,74%,24%,1%,-1.1,-5.7,18,28,13,13,4,9,3,97,37,7,24
2013-14,27,SAC,NBA,SF,55,1892,,11%,78%,11%,,-1.9,+2.4,69,68,28,58,0,15,7,372,120,21,55
2014-15,28,SAC,NBA,SF,68,2408,,8%,88%,4%,,-2.2,+4.0,89,68,26,67,2,17,6,562,147,29,62
2015-16,29,SAC,NBA,SF,70,2379,,1%,75%,24%,,-2.0,+2.0,47,69,23,94,8,11,3,281,95,19,60
2016-17,30,SAC,NBA,SF,30,1013,,2%,59%,38%,,+2.8,+10.6,7,54,13,40,1,8,3,188,61,17,23
